"","service_point_sn","id.x","min_5_flow","date","MinCons_60"
"4789","3004520911",170,0,2017-10-14,2
"4790","3004520911",170,0,2017-10-18,2
"4791","3004520911",170,0,2017-10-19,2
"4792","3004520911",170,0,2017-10-20,2
"4793","3004520911",170,0,2017-10-21,2
"4794","3004520911",170,0,2017-10-22,2
"4795","3004520911",170,0,2017-10-24,2
"4796","3004520911",170,0,2017-11-05,2
"4797","3004520911",170,0,2017-11-07,3
"4798","3004520911",170,0,2017-11-08,2
"4799","3004520911",170,1,2017-11-09,2
"4800","3004520911",170,0,2017-11-11,1
"4801","3004520911",170,0,2017-11-12,3
"4802","3004520911",170,0,2017-11-15,2
"4803","3004520911",170,0,2017-11-18,3
"4804","3004520911",170,0,2017-11-19,3
"4805","3004520911",170,0,2017-11-20,3
"4806","3004520911",170,0,2017-11-26,2
"4807","3004520911",170,0,2017-12-03,1
"4808","3004520911",170,0,2017-12-04,1
"4809","3004520911",170,0,2017-12-11,4
"4810","3004520911",170,0,2017-12-18,22
"4811","3004520911",170,16,2017-12-19,18
"4812","3004520911",170,10,2017-12-20,19
"4813","3004520911",170,13,2017-12-22,18
"4814","3004520911",170,18,2017-12-23,18
"4815","3004520911",170,18,2017-12-24,17
"4816","3004520911",170,17,2017-12-25,17
"4817","3004520911",170,6,2017-12-26,20
"4818","3004520911",170,1,2017-12-27,19
"4819","3004520911",170,12,2017-12-28,17
"4820","3004520911",170,0,2018-01-01,17
"4821","3004520911",170,0,2017-12-31,17
"4822","3004520911",170,0,2018-01-02,16
"4823","3004520911",170,0,2018-01-03,18
"4824","3004520911",170,4,2018-01-04,17
"4825","3004520911",170,4,2018-01-06,17
"4826","3004520911",170,4,2018-01-08,21
"4827","3004520911",170,7,2018-01-09,20
"4828","3004520911",170,7,2018-01-10,20
"4829","3004520911",170,7,2018-01-13,18
"4830","3004520911",170,17,2018-01-16,25
"4831","3004520911",170,16,2018-01-17,24
"4832","3004520911",170,19,2018-01-19,21
"4833","3004520911",170,7,2018-01-20,19
"4834","3004520911",170,12,2018-01-21,19
"4835","3004520911",170,0,2018-01-22,20
"4836","3004520911",170,13,2018-01-24,22
"4837","3004520911",170,6,2018-01-25,22
"4838","3004520911",170,11,2018-01-26,21
"4839","3004520911",170,11,2018-01-27,23
"4840","3004520911",170,7,2018-01-28,23
"4841","3004520911",170,6,2018-01-29,22
"4842","3004520911",170,8,2018-01-30,22
"4843","3004520911",170,14,2018-01-31,21
"4844","3004520911",170,11,2018-02-01,23
"4845","3004520911",170,8,2018-02-02,24
"4846","3004520911",170,11,2018-02-03,23
"4847","3004520911",170,12,2018-02-04,22
"4848","3004520911",170,8,2018-02-05,23
"4849","3004520911",170,8,2018-02-06,21
"4850","3004520911",170,8,2018-02-07,21
"4851","3004520911",170,5,2018-02-08,19
"4852","3004520911",170,0,2018-02-10,20
"4853","3004520911",170,12,2018-02-11,21
"4854","3004520911",170,13,2018-02-12,20
"4855","3004520911",170,2,2018-02-13,20
"4856","3004520911",170,6,2018-02-14,20
"4857","3004520911",170,0,2018-03-04,1
"4858","3004520911",170,0,2018-03-08,2
"4859","3004520911",170,0,2018-03-13,2
"4860","3005448763",368,0,2016-04-27,1
"4861","3005448763",368,0,2016-05-27,1
"4862","3005448763",368,0,2016-08-18,1
"4863","3005448763",368,0,2016-09-02,1
"4864","3005448763",368,0,2016-09-09,2
"4865","3005448763",368,0,2016-09-07,2
"4866","3005448763",368,0,2016-09-15,2
"4867","3005448763",368,0,2016-09-20,3
"4868","3005448763",368,0,2016-09-22,1
"4869","3005448763",368,0,2016-10-05,2
"4870","3005448763",368,0,2016-10-12,3
"4871","3005448763",368,0,2016-10-26,2
"4872","3005448763",368,0,2016-11-02,1
"4873","3005448763",368,0,2016-11-03,2
"4874","3005448763",368,0,2016-11-16,1
"4875","3005448763",368,0,2016-11-23,1
"4876","3005448763",368,0,2016-12-01,3
"4877","3005448763",368,0,2016-12-02,3
"4878","3005448763",368,0,2016-12-07,2
"4879","3005448763",368,0,2016-12-13,1
"4880","3005448763",368,0,2016-12-21,1
"4881","3005448763",368,0,2016-12-23,3
"4882","3005448763",368,0,2016-12-24,2
"4883","3005448763",368,0,2017-01-05,1
"4884","3005448763",368,0,2017-01-12,1
"4885","3005448763",368,0,2017-01-18,1
"4886","3005448763",368,0,2017-01-20,1
"4887","3005448763",368,0,2017-02-08,1
"4888","3005448763",368,0,2017-02-23,1
"4889","3005448763",368,0,2017-03-02,3
"4890","3005448763",368,0,2017-03-10,1
"4891","3005448763",368,0,2017-03-15,1
"4892","3005448763",368,0,2017-03-16,1
"4893","3005448763",368,0,2017-03-17,1
"4894","3005448763",368,0,2017-03-29,1
"4895","3005448763",368,0,2017-04-04,1
"4896","3005448763",368,0,2017-04-20,2
"4897","3005448763",368,0,2017-04-21,1
"4898","3005448763",368,0,2017-04-26,4
"4899","3005448763",368,0,2017-04-28,1
"4900","3005448763",368,0,2017-05-05,1
"4901","3005448763",368,0,2017-05-09,1
"4902","3005448763",368,0,2017-05-10,2
"4903","3005448763",368,0,2017-05-18,1
"4904","3005448763",368,0,2017-05-24,1
"4905","3005448763",368,0,2017-05-25,1
"4906","3005448763",368,0,2017-05-30,2
"4907","3005448763",368,0,2017-06-02,2
"4908","3005448763",368,0,2017-06-06,1
"4909","3005448763",368,0,2017-06-13,2
"4910","3005448763",368,0,2017-06-14,2
"4911","3005448763",368,0,2017-06-20,2
"4912","3005448763",368,0,2017-06-23,1
"4913","3005448763",368,0,2017-07-01,2
"4914","3005448763",368,0,2017-07-06,2
"4915","3005448763",368,0,2017-07-19,1
"4916","3005448763",368,0,2017-07-20,3
"4917","3005448763",368,0,2017-07-21,2
"4918","3005448763",368,0,2017-07-28,1
"4919","3005448763",368,0,2017-08-16,1
"4920","3005448763",368,0,2017-08-17,1
"4921","3005448763",368,0,2017-08-31,3
"4922","3005448763",368,0,2017-09-06,5
"4923","3005448763",368,0,2017-09-12,2
"4924","3005448763",368,0,2017-09-15,3
"4925","3005448763",368,0,2017-09-18,2
"4926","3005448763",368,0,2017-09-22,1
"4927","3005448763",368,0,2017-09-29,2
"4928","3005448763",368,0,2017-10-10,1
"4929","3005448763",368,0,2017-10-23,5
"4930","3005448763",368,0,2017-11-01,1
"4931","3005448763",368,0,2017-11-06,4
"4932","3005448763",368,0,2017-11-08,3
"4933","3005448763",368,0,2017-11-09,5
"4934","3005448763",368,0,2017-11-28,5
"4935","3005448763",368,0,2017-11-29,5
"4936","3005448763",368,0,2017-11-30,2
"4937","3005448763",368,0,2017-12-06,1
"4938","3005448763",368,0,2017-12-14,3
"4939","3005448763",368,0,2017-12-19,1
"4940","3005448763",368,0,2017-12-21,2
"4941","3005448763",368,0,2017-12-29,1
"4942","3005448763",368,0,2018-01-04,2
"4943","3005448763",368,0,2018-01-12,1
"4944","3005448763",368,0,2018-01-30,4
"4945","3005448763",368,0,2018-02-07,2
"4946","3005448763",368,0,2018-02-08,3
"4947","3005448763",368,0,2018-02-09,1
"4948","3005448763",368,0,2018-02-13,1
"4949","3005448763",368,0,2018-02-22,1
"4950","3005448763",368,0,2018-02-23,3
"4951","3005448763",368,0,2018-02-27,4
"4952","3005448763",368,0,2018-03-01,1
"4953","3005448763",368,0,2018-03-06,1
"4954","3005448763",368,0,2018-03-07,3
"4955","3005448763",368,0,2018-03-08,1
"4956","3005448763",368,0,2018-03-14,2
"4957","3005448763",368,0,2018-03-16,2
"4958","3005448639",372,0,2016-07-02,2
"4959","3005448639",372,0,2016-12-19,1
"4960","3005448639",372,0,2017-01-17,1
"4961","3005448639",372,0,2017-03-18,1
"4962","3005448639",372,0,2017-03-22,1
"4963","3005448639",372,0,2017-03-23,1
"4964","3005448639",372,0,2017-05-22,1
"4965","3005448639",372,0,2017-06-21,1
"4966","3005448639",372,0,2017-09-01,1
"4967","3005448639",372,0,2017-10-10,2
"4968","3005448639",372,0,2017-11-26,1
"4969","3005448703",373,0,2017-08-11,1
"4970","3005448703",373,0,2017-08-12,1
"4971","3005448515",376,0,2016-06-10,2
"4972","3005448515",376,0,2016-06-14,2
"4973","3005448515",376,0,2016-06-16,2
"4974","3005448515",376,0,2016-06-21,2
"4975","3005448515",376,0,2017-08-17,1
"4976","3004479606",25,0,2016-06-22,1
"4977","3004479606",25,0,2016-12-09,4
"4978","3004479606",25,0,2016-12-10,5
"4979","3004479606",25,0,2016-12-11,1
"4980","3004479606",25,0,2017-05-13,1
"4981","3004479606",25,0,2017-08-13,1
"4982","3004479606",25,0,2017-11-25,1
"4983","3004479606",25,0,2018-01-09,3
"4984","3004479606",25,0,2018-02-26,4
"4985","3004479606",25,0,2018-03-11,1
"4986","3004479278",36,0,2016-06-08,1
"4987","3004479278",36,0,2017-01-10,3
"4988","3004479278",36,0,2017-01-18,2
"4989","3004479278",36,0,2017-01-19,1
"4990","3004479278",36,1,2017-03-10,1
"4991","3004479278",36,0,2017-04-20,2
"4992","3004479278",36,0,2017-04-30,1
"4993","3004479278",36,1,2017-05-02,2
"4994","3004479278",36,1,2017-05-03,3
"4995","3004479278",36,1,2017-05-04,2
"4996","3004479278",36,1,2017-05-05,2
"4997","3004479278",36,1,2017-05-06,1
"4998","3004479278",36,1,2017-05-08,2
"4999","3004479278",36,2,2017-05-09,2
"5000","3004479278",36,2,2017-05-10,2
"5001","3004479278",36,1,2017-05-11,3
"5002","3004479278",36,1,2017-05-12,2
"5003","3004479278",36,1,2017-05-13,2
"5004","3004479278",36,1,2017-05-15,2
"5005","3004479278",36,1,2017-05-16,2
"5006","3004479278",36,1,2017-05-17,2
"5007","3004479278",36,1,2017-05-18,2
"5008","3004479278",36,1,2017-05-20,2
"5009","3004479278",36,1,2017-05-21,1
"5010","3004479278",36,1,2017-05-27,2
"5011","3004479278",36,1,2017-05-28,1
"5012","3004479278",36,1,2017-05-29,1
"5013","3004479278",36,1,2017-05-30,2
"5014","3004479278",36,1,2017-05-31,1
"5015","3004479278",36,0,2017-06-01,1
"5016","3004479278",36,0,2017-06-02,1
"5017","3004479278",36,2,2017-06-25,3
"5018","3004479278",36,2,2017-06-27,2
"5019","3004479661",37,29,2016-03-12,34
"5020","3004479661",37,31,2016-03-15,32
"5021","3004479661",37,29,2016-03-16,34
"5022","3004479661",37,32,2016-03-17,36
"5023","3004479661",37,32,2016-03-18,32
"5024","3004479661",37,31,2016-03-19,33
"5025","3004479661",37,34,2016-03-20,34
"5026","3004479661",37,34,2016-03-21,38
"5027","3004479661",37,30,2016-03-22,33
"5028","3004479661",37,32,2016-03-24,34
"5029","3004479661",37,32,2016-03-25,34
"5030","3004479661",37,34,2016-03-26,35
"5031","3004479661",37,40,2016-03-28,35
"5032","3004479661",37,35,2016-03-29,36
"5033","3004479661",37,37,2016-03-30,38
"5034","3004479661",37,36,2016-03-31,34
"5035","3004479661",37,34,2016-04-01,39
"5036","3004479661",37,37,2016-04-02,38
"5037","3004479661",37,37,2016-04-03,37
"5038","3004479661",37,37,2016-04-04,38
"5039","3004479661",37,37,2016-04-05,38
"5040","3004479661",37,26,2016-04-06,26
"5041","3004479661",37,28,2016-04-07,27
"5042","3004479661",37,29,2016-04-08,29
"5043","3004479661",37,28,2016-04-09,28
"5044","3004479661",37,28,2016-04-10,28
"5045","3004479661",37,38,2016-04-11,39
"5046","3004479661",37,30,2016-04-12,31
"5047","3004479661",37,29,2016-04-13,27
"5048","3004479661",37,26,2016-04-14,26
"5049","3004479661",37,38,2016-04-15,41
"5050","3004479661",37,35,2016-04-16,40
"5051","3004479661",37,35,2016-04-17,36
"5052","3004479661",37,28,2016-04-20,25
"5053","3004479661",37,23,2016-04-21,23
"5054","3004479661",37,30,2016-04-22,30
"5055","3004479661",37,25,2016-04-23,25
"5056","3004479661",37,25,2016-04-24,30
"5057","3004479661",37,26,2016-04-25,27
"5058","3004479661",37,28,2016-04-26,29
"5059","3004479661",37,28,2016-04-27,33
"5060","3004479661",37,28,2016-04-28,32
"5061","3004479661",37,31,2016-04-29,39
"5062","3004479661",37,30,2016-04-30,31
"5063","3004479661",37,0,2016-05-01,1
"5064","3004479661",37,0,2016-12-23,1
"5065","3004479661",37,0,2016-12-27,1
"5066","3004479661",37,0,2016-12-28,1
"5067","3004479661",37,0,2016-12-30,1
"5068","3004479661",37,0,2016-12-31,1
"5069","3004479661",37,0,2017-01-01,1
"5070","3004479661",37,0,2017-01-02,1
"5071","3004479661",37,0,2017-01-06,2
"5072","3004479661",37,0,2017-01-07,2
"5073","3004479661",37,1,2017-01-10,2
"5074","3004479661",37,1,2017-01-12,3
"5075","3004479661",37,1,2017-01-13,1
"5076","3004479661",37,1,2017-01-16,3
"5077","3004479661",37,1,2017-01-17,1
"5078","3004479661",37,1,2017-01-18,2
"5079","3004479661",37,1,2017-01-19,2
"5080","3004479661",37,1,2017-01-20,2
"5081","3004479661",37,1,2017-01-21,2
"5082","3004479661",37,2,2017-01-22,3
"5083","3004479661",37,2,2017-01-24,3
"5084","3004479661",37,2,2017-01-25,4
"5085","3004479661",37,4,2017-01-26,4
"5086","3004479661",37,4,2017-01-27,4
"5087","3004479661",37,4,2017-01-28,3
"5088","3004479661",37,2,2017-01-29,4
"5089","3004479661",37,4,2017-01-30,4
"5090","3004479661",37,4,2017-01-31,4
"5091","3004479661",37,4,2017-02-01,4
"5092","3004479661",37,4,2017-02-02,5
"5093","3004479661",37,4,2017-02-03,3
"5094","3004479661",37,4,2017-02-04,5
"5095","3004479661",37,4,2017-02-05,5
"5096","3004479661",37,5,2017-02-06,5
"5097","3004479661",37,5,2017-02-07,5
"5098","3004479661",37,5,2017-02-08,5
"5099","3004479661",37,4,2017-02-09,4
"5100","3004479661",37,5,2017-02-10,7
"5101","3004479661",37,5,2017-02-11,6
"5102","3004479661",37,6,2017-02-12,7
"5103","3004479661",37,6,2017-02-13,7
"5104","3004479661",37,7,2017-02-14,7
"5105","3004479661",37,7,2017-02-15,7
"5106","3004479661",37,6,2017-02-16,7
"5107","3004479661",37,6,2017-02-17,7
"5108","3004479661",37,6,2017-02-19,7
"5109","3004479661",37,6,2017-02-20,7
"5110","3004479661",37,7,2017-02-21,7
"5111","3004479661",37,6,2017-02-22,7
"5112","3004479661",37,7,2017-02-23,8
"5113","3004479661",37,7,2017-02-24,7
"5114","3004479661",37,7,2017-02-25,7
"5115","3004479661",37,7,2017-02-26,8
"5116","3004479661",37,0,2017-06-10,1
"5117","3004479661",37,0,2017-06-15,1
"5118","3004479661",37,0,2017-06-19,1
"5119","3004479661",37,0,2017-06-20,1
"5120","3004479661",37,0,2017-06-22,1
"5121","3004479661",37,0,2017-06-23,1
"5122","3004479661",37,0,2017-06-24,1
"5123","3004479661",37,1,2017-06-25,2
"5124","3004479661",37,0,2017-06-26,1
"5125","3004479661",37,0,2017-06-28,2
"5126","3004479661",37,1,2017-06-29,2
"5127","3004479661",37,2,2017-06-30,2
"5128","3004479661",37,1,2017-07-01,2
"5129","3004479661",37,1,2017-07-02,3
"5130","3004479661",37,4,2017-07-03,4
"5131","3004479661",37,1,2017-07-04,4
"5132","3004479661",37,1,2017-07-05,2
"5133","3004479661",37,1,2017-07-06,2
"5134","3004479661",37,2,2017-07-07,2
"5135","3004479661",37,2,2017-07-08,3
"5136","3004479661",37,2,2017-07-11,2
"5137","3004479661",37,0,2017-11-08,1
"5138","3004479661",37,0,2017-11-30,2
"5139","3004479661",37,0,2017-12-13,2
"5140","3004479661",37,0,2017-12-14,2
"5141","3004479661",37,1,2017-12-15,1
"5142","3004479661",37,0,2017-12-16,1
"5143","3004479661",37,0,2017-12-18,1
"5144","3004479661",37,0,2017-12-21,1
"5145","3004479661",37,1,2017-12-22,2
"5146","3004479661",37,0,2017-12-23,1
"5147","3004479661",37,0,2017-12-26,1
"5148","3004479661",37,0,2017-12-28,1
"5149","3004479661",37,0,2017-12-29,3
"5150","3004479661",37,0,2017-12-30,1
"5151","3004479661",37,0,2018-01-01,1
"5152","3004479661",37,0,2017-12-31,1
"5153","3004479661",37,0,2018-01-03,1
"5154","3004479661",37,0,2018-01-04,1
"5155","3004479661",37,1,2018-01-05,2
"5156","3004479661",37,0,2018-01-06,1
"5157","3004479661",37,0,2018-01-07,1
"5158","3004479661",37,0,2018-01-08,2
"5159","3004479661",37,0,2018-01-09,1
"5160","3004479661",37,1,2018-01-10,2
"5161","3004479661",37,1,2018-01-12,1
"5162","3004479661",37,1,2018-01-13,2
"5163","3004479661",37,1,2018-01-14,3
"5164","3004479661",37,1,2018-01-15,3
"5165","3004479661",37,0,2018-01-16,4
"5166","3004479661",37,1,2018-01-17,3
"5167","3004479661",37,1,2018-01-18,2
"5168","3004479661",37,1,2018-01-19,2
"5169","3004479661",37,1,2018-01-20,4
"5170","3004479661",37,0,2018-01-21,2
"5171","3004479661",37,0,2018-01-22,2
"5172","3004479661",37,0,2018-01-23,2
"5173","3004479661",37,1,2018-01-24,4
"5174","3004479661",37,2,2018-01-25,3
"5175","3004479661",37,0,2018-01-26,2
"5176","3004479661",37,1,2018-01-27,2
"5177","3004479661",37,0,2018-01-28,2
"5178","3004479661",37,2,2018-01-29,4
"5179","3004479661",37,2,2018-01-30,6
"5180","3004479661",37,2,2018-01-31,4
"5181","3004479661",37,2,2018-02-01,4
"5182","3004479661",37,5,2018-02-02,5
"5183","3004479661",37,5,2018-02-03,5
"5184","3004479661",37,5,2018-02-04,5
"5185","3004479661",37,5,2018-02-05,5
"5186","3004479661",37,4,2018-02-06,4
"5187","3004479661",37,1,2018-02-07,5
"5188","3004479661",37,1,2018-02-08,3
"5189","3004479661",37,0,2018-02-09,1
"5190","3004479661",37,0,2018-02-10,1
"5191","3004479661",37,1,2018-02-11,4
"5192","3004479661",37,5,2018-02-12,6
"5193","3004479661",37,5,2018-02-13,7
"5194","3004479661",37,6,2018-02-14,8
"5195","3004479661",37,6,2018-02-15,6
"5196","3004479661",37,7,2018-02-16,10
"5197","3004479661",37,0,2018-02-17,2
"5198","3004479661",37,1,2018-02-19,3
"5199","3004479661",37,1,2018-02-20,2
"5200","3004479661",37,1,2018-02-22,2
"5201","3004479661",37,1,2018-02-23,2
"5202","3004479661",37,2,2018-02-24,2
"5203","3004479661",37,0,2018-02-25,3
"5204","3004479661",37,0,2018-02-26,1
"5205","3004479661",37,0,2018-02-27,2
"5206","3004479661",37,1,2018-02-28,3
"5207","3004479661",37,1,2018-03-01,2
"5208","3004479661",37,0,2018-03-02,1
"5209","3004521824",104,0,2016-03-15,4
"5210","3004521824",104,0,2016-03-18,1
"5211","3004521824",104,0,2016-03-19,1
"5212","3004521824",104,0,2016-03-20,1
"5213","3004521824",104,0,2016-03-21,1
"5214","3004521824",104,0,2016-03-22,2
"5215","3004521824",104,0,2016-03-23,1
"5216","3004521824",104,0,2016-03-24,1
"5217","3004521824",104,0,2016-03-25,1
"5218","3004521824",104,1,2016-03-26,4
"5219","3004521824",104,0,2016-03-27,2
"5220","3004521824",104,0,2016-03-28,2
"5221","3004521824",104,1,2016-03-29,1
"5222","3004521824",104,1,2016-03-30,2
"5223","3004521824",104,0,2016-03-31,1
"5224","3004521824",104,0,2016-04-01,1
"5225","3004521824",104,0,2016-04-02,1
"5226","3004521824",104,0,2016-04-03,1
"5227","3004521824",104,0,2016-04-04,1
"5228","3004521824",104,0,2016-04-06,2
"5229","3004521824",104,0,2016-04-07,2
"5230","3004521824",104,0,2016-04-08,1
"5231","3004521824",104,0,2016-04-09,1
"5232","3004521824",104,0,2016-04-10,1
"5233","3004521824",104,0,2016-04-11,1
"5234","3004521824",104,0,2016-04-12,2
"5235","3004521824",104,0,2016-04-13,2
"5236","3004521824",104,0,2016-04-14,1
"5237","3004521824",104,0,2016-04-15,2
"5238","3004521824",104,0,2016-04-16,1
"5239","3004521824",104,0,2016-04-17,1
"5240","3004521824",104,0,2016-04-18,1
"5241","3004521824",104,1,2016-04-19,2
"5242","3004521824",104,1,2016-04-19,2
"5243","3004521824",104,0,2016-04-20,1
"5244","3004521824",104,0,2016-04-21,1
"5245","3004521824",104,0,2016-04-22,1
"5246","3004521824",104,0,2016-04-23,1
"5247","3004521824",104,0,2016-04-24,1
"5248","3004521824",104,1,2016-04-25,1
"5249","3004521824",104,0,2016-04-26,5
"5250","3004521824",104,0,2016-04-27,2
"5251","3004521824",104,0,2016-04-28,2
"5252","3004521824",104,0,2016-04-29,2
"5253","3004521824",104,0,2016-04-30,2
"5254","3004521824",104,0,2016-05-01,2
"5255","3004521824",104,0,2016-05-02,1
"5256","3004521824",104,0,2016-05-03,1
"5257","3004521824",104,1,2016-05-04,2
"5258","3004521824",104,0,2016-05-06,2
"5259","3004521824",104,1,2016-05-07,2
"5260","3004521824",104,0,2016-05-08,3
"5261","3004521824",104,1,2016-05-11,3
"5262","3004521824",104,1,2016-05-12,2
"5263","3004521824",104,1,2016-05-13,2
"5264","3004521824",104,0,2016-05-14,1
"5265","3004521824",104,1,2016-05-15,2
"5266","3004521824",104,1,2016-05-16,7
"5267","3004521824",104,1,2016-05-17,3
"5268","3004521824",104,0,2016-05-18,1
"5269","3004521824",104,1,2016-05-19,2
"5270","3004521824",104,0,2016-05-18,1
"5271","3004521824",104,1,2016-05-20,3
"5272","3004521824",104,0,2016-05-21,2
"5273","3004521824",104,0,2016-05-22,2
"5274","3004521824",104,1,2016-05-23,3
"5275","3004521824",104,1,2016-05-24,2
"5276","3004521824",104,1,2016-05-25,4
"5277","3004521824",104,0,2016-05-26,1
"5278","3004521824",104,1,2016-05-27,4
"5279","3004521824",104,0,2016-05-28,2
"5280","3004521824",104,1,2016-05-29,2
"5281","3004521824",104,1,2016-05-30,2
"5282","3004521824",104,1,2016-05-31,3
"5283","3004521824",104,0,2016-06-01,1
"5284","3004521824",104,0,2016-06-02,2
"5285","3004521824",104,0,2016-06-03,1
"5286","3004521824",104,1,2016-06-04,3
"5287","3004521824",104,1,2016-06-05,1
"5288","3004521824",104,1,2016-06-06,4
"5289","3004521824",104,0,2016-06-07,1
"5290","3004521824",104,0,2016-06-08,1
"5291","3004521824",104,1,2016-06-09,3
"5292","3004521824",104,1,2016-06-10,2
"5293","3004521824",104,1,2016-06-11,2
"5294","3004521824",104,1,2016-06-12,2
"5295","3004521824",104,0,2016-06-13,1
"5296","3004521824",104,1,2016-06-14,2
"5297","3004521824",104,1,2016-06-15,2
"5298","3004521824",104,1,2016-06-16,2
"5299","3004521824",104,1,2016-06-17,3
"5300","3004521824",104,1,2016-06-18,2
"5301","3004521824",104,1,2016-06-19,3
"5302","3004521824",104,2,2016-06-23,3
"5303","3004521824",104,1,2016-06-24,3
"5304","3004521824",104,1,2016-06-25,3
"5305","3004521824",104,1,2016-06-26,3
"5306","3004521824",104,2,2016-06-27,4
"5307","3004521824",104,1,2016-06-28,3
"5308","3004521824",104,1,2016-06-29,3
"5309","3004521824",104,1,2016-06-30,3
"5310","3004521824",104,1,2016-07-01,3
"5311","3004521824",104,2,2016-07-02,2
"5312","3004521824",104,1,2016-07-03,2
"5313","3004521824",104,0,2016-07-04,2
"5314","3004521824",104,1,2016-07-05,2
"5315","3004521824",104,1,2016-07-06,3
"5316","3004521824",104,1,2016-07-07,2
"5317","3004521824",104,0,2016-07-08,1
"5318","3004521824",104,1,2016-07-09,2
"5319","3004521824",104,1,2016-07-10,2
"5320","3004521824",104,0,2016-07-11,1
"5321","3004521824",104,1,2016-07-12,2
"5322","3004521824",104,1,2016-07-13,3
"5323","3004521824",104,1,2016-07-14,3
"5324","3004521824",104,1,2016-07-16,2
"5325","3004521824",104,2,2016-07-17,2
"5326","3004521824",104,2,2016-07-18,4
"5327","3004521824",104,2,2016-07-19,3
"5328","3004521824",104,1,2016-07-20,3
"5329","3004521824",104,2,2016-07-21,3
"5330","3004521824",104,2,2016-07-22,1
"5331","3004521824",104,0,2016-07-23,2
"5332","3004521824",104,1,2016-07-24,2
"5333","3004521824",104,2,2016-07-25,6
"5334","3004521824",104,2,2016-07-26,2
"5335","3004521824",104,2,2016-07-27,3
"5336","3004521824",104,5,2016-07-28,4
"5337","3004521824",104,2,2016-07-29,3
"5338","3004521824",104,2,2016-07-30,3
"5339","3004521824",104,2,2016-08-01,4
"5340","3004521824",104,1,2016-08-02,3
"5341","3004521824",104,1,2016-08-04,3
"5342","3004521824",104,2,2016-08-08,4
"5343","3004521824",104,2,2016-08-09,3
"5344","3004521824",104,2,2016-08-10,3
"5345","3004521824",104,1,2016-08-11,2
"5346","3004521824",104,2,2016-08-12,4
"5347","3004521824",104,2,2016-08-13,4
"5348","3004521824",104,2,2016-08-14,3
"5349","3004521824",104,1,2016-08-15,2
"5350","3004521824",104,1,2016-08-16,2
"5351","3004521824",104,1,2016-08-17,2
"5352","3004521824",104,1,2016-08-18,3
"5353","3004521824",104,1,2016-08-19,6
"5354","3004521824",104,1,2016-08-20,3
"5355","3004521824",104,1,2016-08-21,3
"5356","3004521824",104,2,2016-08-22,5
"5357","3004521824",104,1,2016-08-23,2
"5358","3004521824",104,2,2016-08-24,4
"5359","3004521824",104,2,2016-08-26,4
"5360","3004521824",104,4,2016-08-27,5
"5361","3004521824",104,4,2016-08-28,4
"5362","3004521824",104,2,2016-08-29,4
"5363","3004521824",104,1,2016-08-30,2
"5364","3004521824",104,1,2016-08-31,2
"5365","3004521824",104,1,2016-09-01,4
"5366","3004521824",104,6,2016-09-02,7
"5367","3004521824",104,4,2016-09-04,5
"5368","3004521824",104,4,2016-09-05,5
"5369","3004521824",104,4,2016-09-09,5
"5370","3004521824",104,1,2016-09-12,2
"5371","3004521824",104,1,2016-09-11,2
"5372","3004521824",104,1,2016-09-07,2
"5373","3004521824",104,2,2016-09-08,3
"5374","3004521824",104,4,2016-09-10,5
"5375","3004521824",104,1,2016-09-13,7
"5376","3004521824",104,4,2016-09-14,4
"5377","3004521824",104,4,2016-09-15,5
"5378","3004521824",104,2,2016-09-16,3
"5379","3004521824",104,2,2016-09-17,3
"5380","3004521824",104,2,2016-09-18,4
"5381","3004521824",104,2,2016-09-19,4
"5382","3004521824",104,1,2016-09-20,3
"5383","3004521824",104,4,2016-09-28,5
"5384","3004521824",104,1,2016-09-27,3
"5385","3004521824",104,2,2016-09-21,3
"5386","3004521824",104,2,2016-09-25,6
"5387","3004521824",104,1,2016-09-23,2
"5388","3004521824",104,4,2016-09-26,5
"5389","3004521824",104,5,2016-09-29,6
"5390","3004521824",104,5,2016-09-22,6
"5391","3004521824",104,1,2016-09-24,2
"5392","3004521824",104,5,2016-09-30,4
"5393","3004521824",104,4,2016-10-01,6
"5394","3004521824",104,2,2016-10-03,6
"5395","3004521824",104,5,2016-10-04,5
"5396","3004521824",104,2,2016-10-05,4
"5397","3004521824",104,5,2016-10-06,4
"5398","3004521824",104,2,2016-10-07,4
"5399","3004521824",104,4,2016-10-08,3
"5400","3004521824",104,2,2016-10-09,4
"5401","3004521824",104,2,2016-10-10,3
"5402","3004521824",104,2,2016-10-11,4
"5403","3004521824",104,5,2016-10-12,7
"5404","3004521824",104,2,2016-10-13,3
"5405","3004521824",104,4,2016-10-14,6
"5406","3004521824",104,5,2016-10-15,7
"5407","3004521824",104,6,2016-10-16,6
"5408","3004521824",104,4,2016-10-21,4
"5409","3004521824",104,2,2016-10-22,2
"5410","3004521824",104,0,2016-10-23,3
"5411","3004521824",104,1,2016-10-24,7
"5412","3004521824",104,4,2016-10-26,7
"5413","3004521824",104,4,2016-10-28,4
"5414","3004521824",104,2,2016-10-30,4
"5415","3004521824",104,4,2016-10-31,6
"5416","3004521824",104,6,2016-11-01,8
"5417","3004521824",104,7,2016-11-02,8
"5418","3004521824",104,5,2016-11-04,5
"5419","3004521824",104,4,2016-11-05,5
"5420","3004521824",104,2,2016-11-06,3
"5421","3004521824",104,5,2016-11-12,5
"5422","3004521824",104,2,2016-11-13,3
"5423","3004521824",104,7,2016-11-14,10
