"","id_service_point","date","MinCons_60"
"13616",853,2018-06-01,0
"13617",853,2018-06-02,0
"13618",853,2018-06-03,0
"13619",853,2018-06-04,0
"13620",854,2018-04-01,0
"13621",854,2018-04-02,0
"13622",854,2018-04-03,0
"13623",854,2018-04-04,0
"13624",854,2018-04-05,0
"13625",854,2018-04-06,0
"13626",854,2018-04-07,0
"13627",854,2018-04-08,0
"13628",854,2018-04-09,0
"13629",854,2018-04-10,0
"13630",854,2018-04-11,0
"13631",854,2018-04-12,0
"13632",854,2018-04-13,0
"13633",854,2018-04-14,0
"13634",854,2018-04-15,0
"13635",854,2018-04-16,0
"13636",854,2018-04-17,0
"13637",854,2018-04-18,0
"13638",854,2018-04-19,0
"13639",854,2018-04-20,0
"13640",854,2018-04-21,0
"13641",854,2018-04-22,0
"13642",854,2018-04-23,0
"13643",854,2018-04-24,0
"13644",854,2018-04-25,0
"13645",854,2018-04-26,0
"13646",854,2018-04-27,0
"13647",854,2018-04-28,0
"13648",854,2018-04-29,0
"13649",854,2018-04-30,0
"13650",854,2018-05-01,0
"13651",854,2018-05-02,0
"13652",854,2018-05-03,0
"13653",854,2018-05-04,0
"13654",854,2018-05-05,0
"13655",854,2018-05-06,0
"13656",854,2018-05-07,0
"13657",854,2018-05-08,0
"13658",854,2018-05-09,0
"13659",854,2018-05-10,0
"13660",854,2018-05-11,0
"13661",854,2018-05-12,0
"13662",854,2018-05-13,0
"13663",854,2018-05-14,0
"13664",854,2018-05-15,0
"13665",854,2018-05-16,0
"13666",854,2018-05-17,0
"13667",854,2018-05-18,0
"13668",854,2018-05-19,0
"13669",854,2018-05-20,0
"13670",854,2018-05-21,0
"13671",854,2018-05-22,0
"13672",854,2018-05-23,0
"13673",854,2018-05-24,0
"13674",854,2018-05-25,0
"13675",854,2018-05-26,0
"13676",854,2018-05-27,0
"13677",854,2018-05-28,0
"13678",854,2018-05-29,0
"13679",854,2018-05-30,0
"13680",854,2018-05-31,0
"13681",854,2018-06-01,0
"13682",854,2018-06-02,0
"13683",854,2018-06-03,0
"13684",855,2018-04-01,0
"13685",855,2018-04-03,0
"13686",855,2018-04-04,0
"13687",855,2018-04-05,0
"13688",855,2018-04-06,0
"13689",855,2018-04-07,0
"13690",855,2018-04-08,0
"13691",855,2018-04-09,0
"13692",855,2018-04-10,0
"13693",855,2018-04-11,0
"13694",855,2018-04-12,0
"13695",855,2018-04-13,0
"13696",855,2018-04-14,0
"13697",855,2018-04-15,0
"13698",855,2018-04-16,0
"13699",855,2018-04-17,0
"13700",855,2018-04-18,0
"13701",855,2018-04-19,0
"13702",855,2018-04-20,0
"13703",855,2018-04-21,0
"13704",855,2018-04-22,0
"13705",855,2018-04-23,0
"13706",855,2018-04-24,0
"13707",855,2018-04-25,0
"13708",855,2018-04-26,0
"13709",855,2018-04-27,0
"13710",855,2018-04-28,0
"13711",855,2018-04-29,0
"13712",855,2018-04-30,0
"13713",855,2018-05-01,0
"13714",855,2018-05-02,0
"13715",855,2018-05-03,0
"13716",855,2018-05-04,0
"13717",855,2018-05-05,0
"13718",855,2018-05-06,0
"13719",855,2018-05-07,0
"13720",855,2018-05-08,0
"13721",855,2018-05-09,0
"13722",855,2018-05-10,0
"13723",855,2018-05-11,0
"13724",855,2018-05-12,0
"13725",855,2018-05-14,0
"13726",855,2018-05-15,0
"13727",855,2018-05-16,0
"13728",855,2018-05-17,0
"13729",855,2018-05-18,0
"13730",855,2018-05-19,0
"13731",855,2018-05-20,0
"13732",855,2018-05-21,0
"13733",855,2018-05-22,0
"13734",855,2018-05-23,0
"13735",855,2018-05-25,0
"13736",855,2018-05-26,0
"13737",855,2018-05-27,0
"13738",855,2018-05-28,0
"13739",855,2018-05-29,0
"13740",855,2018-05-30,0
"13741",855,2018-05-31,0
"13742",855,2018-06-01,0
"13743",855,2018-06-02,0
"13744",855,2018-06-03,0
"13745",855,2018-06-04,0
"13746",856,2018-04-01,0
"13747",856,2018-04-02,0
"13748",856,2018-04-03,0
"13749",856,2018-04-04,0
"13750",856,2018-04-05,0
"13751",856,2018-04-06,0
"13752",856,2018-04-07,0
"13753",856,2018-04-08,0
"13754",856,2018-04-09,0
"13755",856,2018-04-10,0
"13756",856,2018-04-11,0
"13757",856,2018-04-12,0
"13758",856,2018-04-13,0
"13759",856,2018-04-14,0
"13760",856,2018-04-15,0
"13761",856,2018-04-16,0
"13762",856,2018-04-17,0
"13763",856,2018-04-18,0
"13764",856,2018-04-19,0
"13765",856,2018-04-20,0
"13766",856,2018-04-21,0
"13767",856,2018-04-22,0
"13768",856,2018-04-23,0
"13769",856,2018-04-24,0
"13770",856,2018-04-25,0
"13771",856,2018-04-26,0
"13772",856,2018-04-27,0
"13773",856,2018-04-28,0
"13774",856,2018-04-29,0
"13775",856,2018-04-30,0
"13776",856,2018-05-01,0
"13777",856,2018-05-02,0
"13778",856,2018-05-03,0
"13779",856,2018-05-04,0
"13780",856,2018-05-05,0
"13781",856,2018-05-06,0
"13782",856,2018-05-07,0
"13783",856,2018-05-08,0
"13784",856,2018-05-09,0
"13785",856,2018-05-10,0
"13786",856,2018-05-11,0
"13787",856,2018-05-12,0
"13788",856,2018-05-13,0
"13789",856,2018-05-14,0
"13790",856,2018-05-16,0
"13791",856,2018-05-17,0
"13792",856,2018-05-18,0
"13793",856,2018-05-19,0
"13794",856,2018-05-20,0
"13795",856,2018-05-21,0
"13796",856,2018-05-22,0
"13797",856,2018-05-23,0
"13798",856,2018-05-24,0
"13799",856,2018-05-25,0
"13800",856,2018-05-26,0
"13801",856,2018-05-27,0
"13802",856,2018-05-28,0
"13803",856,2018-05-29,0
"13804",856,2018-05-30,0
"13805",856,2018-05-31,0
"13806",856,2018-06-01,0
"13807",856,2018-06-02,0
"13808",856,2018-06-03,0
"13809",856,2018-06-04,0
"13810",857,2018-04-01,0
"13811",857,2018-04-02,0
"13812",857,2018-04-03,0
"13813",857,2018-04-04,0
"13814",857,2018-04-05,0
"13815",857,2018-04-07,0
"13816",857,2018-04-08,0
"13817",857,2018-04-09,0
"13818",857,2018-04-10,0
"13819",857,2018-04-11,0
"13820",857,2018-04-12,0
"13821",857,2018-04-13,0
"13822",857,2018-04-14,0
"13823",857,2018-04-15,0
"13824",857,2018-04-16,0
"13825",857,2018-04-17,0
"13826",857,2018-04-18,0
"13827",857,2018-04-19,0
"13828",857,2018-04-20,0
"13829",857,2018-04-21,0
"13830",857,2018-04-22,0
"13831",857,2018-04-23,0
"13832",857,2018-04-24,0
"13833",857,2018-04-25,0
"13834",857,2018-04-26,0
"13835",857,2018-04-27,0
"13836",857,2018-04-28,0
"13837",857,2018-04-29,0
"13838",857,2018-04-30,0
"13839",857,2018-05-01,0
"13840",857,2018-05-02,0
"13841",857,2018-05-03,0
"13842",857,2018-05-04,0
"13843",857,2018-05-05,0
"13844",857,2018-05-06,0
"13845",857,2018-05-07,0
"13846",857,2018-05-08,0
"13847",857,2018-05-09,0
"13848",857,2018-05-10,0
"13849",857,2018-05-11,0
"13850",857,2018-05-12,0
"13851",857,2018-05-13,0
"13852",857,2018-05-14,0
"13853",857,2018-05-15,0
"13854",857,2018-05-16,0
"13855",857,2018-05-17,0
"13856",857,2018-05-18,0
"13857",857,2018-05-19,0
"13858",857,2018-05-20,0
"13859",857,2018-05-21,0
"13860",857,2018-05-22,0
"13861",857,2018-05-23,0
"13862",857,2018-05-24,0
"13863",857,2018-05-25,0
"13864",857,2018-05-26,0
"13865",857,2018-05-27,0
"13866",857,2018-05-28,0
"13867",857,2018-05-29,0
"13868",857,2018-05-30,0
"13869",857,2018-05-31,0
"13870",857,2018-06-01,0
"13871",857,2018-06-02,0
"13872",857,2018-06-03,0
"13873",857,2018-06-04,0
"13874",858,2018-04-01,0
"13875",858,2018-04-02,0
"13876",858,2018-04-03,0
"13877",858,2018-04-04,0
"13878",858,2018-04-05,0
"13879",858,2018-04-06,0
"13880",858,2018-04-07,0
"13881",858,2018-04-08,0
"13882",858,2018-04-09,0
"13883",858,2018-04-10,0
"13884",858,2018-04-11,0
"13885",858,2018-04-12,0
"13886",858,2018-04-13,0
"13887",858,2018-04-15,0
"13888",858,2018-04-17,0
"13889",858,2018-04-18,0
"13890",858,2018-04-19,0
"13891",858,2018-04-20,0
"13892",858,2018-04-21,0
"13893",858,2018-04-23,0
"13894",858,2018-04-24,0
"13895",858,2018-04-25,0
"13896",858,2018-04-28,0
"13897",858,2018-04-29,0
"13898",858,2018-04-30,0
"13899",858,2018-05-01,0
"13900",858,2018-05-02,0
"13901",858,2018-05-03,0
"13902",858,2018-05-04,0
"13903",858,2018-05-05,0
"13904",858,2018-05-06,0
"13905",858,2018-05-07,0
"13906",858,2018-05-08,0
"13907",858,2018-05-09,0
"13908",858,2018-05-10,0
"13909",858,2018-05-11,0
"13910",858,2018-05-12,0
"13911",858,2018-05-13,0
"13912",858,2018-05-14,0
"13913",858,2018-05-15,0
"13914",858,2018-05-16,0
"13915",858,2018-05-18,0
"13916",858,2018-05-19,0
"13917",858,2018-05-20,0
"13918",858,2018-05-22,0
"13919",858,2018-05-23,0
"13920",858,2018-05-24,0
"13921",858,2018-05-25,0
"13922",858,2018-05-26,0
"13923",858,2018-05-28,0
"13924",858,2018-05-29,0
"13925",858,2018-06-01,0
"13926",858,2018-06-02,0
"13927",858,2018-06-03,0
"13928",858,2018-06-04,0
"13929",859,2018-04-01,0
"13930",859,2018-04-02,0
"13931",859,2018-04-03,0
"13932",859,2018-04-04,0
"13933",859,2018-04-05,0
"13934",859,2018-04-06,0
"13935",859,2018-04-07,0
"13936",859,2018-04-08,0
"13937",859,2018-04-09,0
"13938",859,2018-04-10,0
"13939",859,2018-04-12,0
"13940",859,2018-04-13,1
"13941",859,2018-04-14,0
"13942",859,2018-04-15,0
"13943",859,2018-04-16,0
"13944",859,2018-04-17,0
"13945",859,2018-04-18,0
"13946",859,2018-04-19,0
"13947",859,2018-04-20,0
"13948",859,2018-04-21,2
"13949",859,2018-04-22,0
"13950",859,2018-04-23,0
"13951",859,2018-04-24,0
"13952",859,2018-04-25,0
"13953",859,2018-04-26,0
"13954",859,2018-04-27,0
"13955",859,2018-04-28,2
"13956",859,2018-04-29,3
"13957",859,2018-04-30,0
"13958",859,2018-05-01,0
"13959",859,2018-05-02,0
"13960",859,2018-05-03,0
"13961",859,2018-05-04,0
"13962",859,2018-05-05,0
"13963",859,2018-05-06,0
"13964",859,2018-05-07,0
"13965",859,2018-05-08,1
"13966",859,2018-05-09,1
"13967",859,2018-05-10,1
"13968",859,2018-05-11,0
"13969",859,2018-05-12,0
"13970",859,2018-05-13,0
"13971",859,2018-05-14,1
"13972",859,2018-05-15,0
"13973",859,2018-05-17,0
"13974",859,2018-05-18,0
"13975",859,2018-05-19,1
"13976",859,2018-05-20,1
"13977",859,2018-05-21,0
"13978",859,2018-05-22,0
"13979",859,2018-05-23,0
"13980",859,2018-05-24,0
"13981",859,2018-05-25,0
"13982",859,2018-05-26,0
"13983",859,2018-05-27,0
"13984",859,2018-05-28,0
"13985",859,2018-05-29,0
"13986",859,2018-05-30,0
"13987",859,2018-05-31,0
"13988",859,2018-06-01,0
"13989",859,2018-06-02,0
"13990",859,2018-06-03,0
"13991",859,2018-06-04,1
"13992",860,2018-04-01,0
"13993",860,2018-04-02,0
"13994",860,2018-04-03,0
"13995",860,2018-04-04,0
"13996",860,2018-04-05,0
"13997",860,2018-04-06,0
"13998",860,2018-04-07,0
"13999",860,2018-04-08,0
"14000",860,2018-04-09,0
"14001",860,2018-04-10,0
"14002",860,2018-04-11,0
"14003",860,2018-04-12,0
"14004",860,2018-04-13,0
"14005",860,2018-04-14,0
"14006",860,2018-04-16,0
"14007",860,2018-04-17,0
"14008",860,2018-04-18,0
"14009",860,2018-04-19,0
"14010",860,2018-04-20,0
"14011",860,2018-04-21,0
"14012",860,2018-04-22,0
"14013",860,2018-04-23,0
"14014",860,2018-04-24,0
"14015",860,2018-04-25,0
"14016",860,2018-04-26,0
"14017",860,2018-04-27,0
"14018",860,2018-04-28,0
"14019",860,2018-04-29,0
"14020",860,2018-04-30,0
"14021",860,2018-05-01,0
"14022",860,2018-05-02,0
"14023",860,2018-05-03,0
"14024",860,2018-05-04,0
"14025",860,2018-05-05,0
"14026",860,2018-05-06,0
"14027",860,2018-05-07,0
"14028",860,2018-05-08,0
"14029",860,2018-05-09,0
"14030",860,2018-05-10,0
"14031",860,2018-05-11,0
"14032",860,2018-05-12,0
"14033",860,2018-05-13,0
"14034",860,2018-05-14,0
"14035",860,2018-05-15,0
"14036",860,2018-05-16,0
"14037",860,2018-05-17,0
"14038",860,2018-05-18,0
"14039",860,2018-05-19,0
"14040",860,2018-05-20,0
"14041",860,2018-05-21,0
"14042",860,2018-05-22,0
"14043",860,2018-05-23,0
"14044",860,2018-05-24,0
"14045",860,2018-05-25,0
"14046",860,2018-05-26,0
"14047",860,2018-05-27,0
"14048",860,2018-05-28,0
"14049",860,2018-05-29,0
"14050",860,2018-05-30,0
"14051",860,2018-05-31,0
"14052",860,2018-06-01,0
"14053",860,2018-06-02,0
"14054",860,2018-06-03,0
"14055",860,2018-06-04,0
"14056",861,2018-04-01,1
"14057",861,2018-04-02,0
"14058",861,2018-04-04,0
"14059",861,2018-04-05,0
"14060",861,2018-04-06,0
"14061",861,2018-04-07,0
"14062",861,2018-04-08,0
"14063",861,2018-04-09,0
"14064",861,2018-04-10,0
"14065",861,2018-04-11,0
"14066",861,2018-04-12,0
"14067",861,2018-04-13,0
"14068",861,2018-04-14,0
"14069",861,2018-04-15,0
"14070",861,2018-04-17,1
"14071",861,2018-04-18,0
"14072",861,2018-04-21,0
"14073",861,2018-04-22,0
"14074",861,2018-04-23,0
"14075",861,2018-04-24,0
"14076",861,2018-04-25,0
"14077",861,2018-04-26,0
"14078",861,2018-04-27,0
"14079",861,2018-04-28,0
"14080",861,2018-04-29,0
"14081",861,2018-04-30,0
"14082",861,2018-05-01,0
"14083",861,2018-05-02,0
"14084",861,2018-05-03,0
"14085",861,2018-05-04,0
"14086",861,2018-05-05,0
"14087",861,2018-05-06,0
"14088",861,2018-05-07,0
"14089",861,2018-05-08,0
"14090",861,2018-05-09,0
"14091",861,2018-05-10,0
"14092",861,2018-05-11,0
"14093",861,2018-05-12,0
"14094",861,2018-05-13,0
"14095",861,2018-05-14,0
"14096",861,2018-05-15,0
"14097",861,2018-05-16,0
"14098",861,2018-05-17,0
"14099",861,2018-05-18,0
"14100",861,2018-05-19,0
"14101",861,2018-05-20,0
"14102",861,2018-05-21,0
"14103",861,2018-05-22,0
"14104",861,2018-05-23,0
"14105",861,2018-05-24,0
"14106",861,2018-05-25,0
"14107",861,2018-05-26,0
"14108",861,2018-05-27,1
"14109",861,2018-05-28,0
"14110",861,2018-05-30,0
"14111",861,2018-05-31,0
"14112",861,2018-06-01,0
"14113",861,2018-06-03,0
"14114",861,2018-06-04,3
"14115",862,2018-04-02,0
"14116",862,2018-04-03,0
"14117",862,2018-04-04,0
"14118",862,2018-04-05,0
"14119",862,2018-04-06,0
"14120",862,2018-04-07,0
"14121",862,2018-04-08,0
"14122",862,2018-04-09,0
"14123",862,2018-04-10,0
"14124",862,2018-04-11,0
"14125",862,2018-04-13,0
"14126",862,2018-04-14,0
"14127",862,2018-04-15,0
"14128",862,2018-04-16,0
"14129",862,2018-04-17,0
"14130",862,2018-04-18,0
"14131",862,2018-04-20,0
"14132",862,2018-04-21,0
"14133",862,2018-04-22,0
"14134",862,2018-04-23,0
"14135",862,2018-04-24,0
"14136",862,2018-04-25,0
"14137",862,2018-04-26,0
"14138",862,2018-04-27,0
"14139",862,2018-04-28,0
"14140",862,2018-04-29,0
"14141",862,2018-04-30,0
"14142",862,2018-05-01,0
"14143",862,2018-05-03,0
"14144",862,2018-05-04,0
"14145",862,2018-05-05,0
"14146",862,2018-05-06,0
"14147",862,2018-05-07,0
"14148",862,2018-05-08,0
"14149",862,2018-05-09,0
"14150",862,2018-05-10,0
"14151",862,2018-05-11,0
"14152",862,2018-05-12,0
"14153",862,2018-05-13,0
"14154",862,2018-05-14,0
"14155",862,2018-05-15,0
"14156",862,2018-05-16,0
"14157",862,2018-05-17,0
"14158",862,2018-05-18,0
"14159",862,2018-05-19,0
"14160",862,2018-05-21,0
"14161",862,2018-05-22,0
"14162",862,2018-05-23,0
"14163",862,2018-05-24,0
"14164",862,2018-05-25,0
"14165",862,2018-05-26,0
"14166",862,2018-05-27,0
"14167",862,2018-05-28,0
"14168",862,2018-05-29,0
"14169",862,2018-05-30,0
"14170",862,2018-05-31,0
"14171",862,2018-06-01,0
"14172",862,2018-06-02,0
"14173",862,2018-06-03,0
"14174",862,2018-06-04,0
"14175",863,2018-04-01,0
"14176",863,2018-04-02,0
"14177",863,2018-04-03,0
"14178",863,2018-04-04,0
"14179",863,2018-04-05,0
"14180",863,2018-04-06,0
"14181",863,2018-04-07,0
"14182",863,2018-04-08,0
"14183",863,2018-04-09,0
"14184",863,2018-04-10,0
"14185",863,2018-04-11,0
"14186",863,2018-04-12,0
"14187",863,2018-04-13,0
"14188",863,2018-04-14,0
"14189",863,2018-04-15,0
"14190",863,2018-04-16,0
"14191",863,2018-04-17,0
"14192",863,2018-04-18,0
"14193",863,2018-04-19,0
"14194",863,2018-04-21,0
"14195",863,2018-04-22,0
"14196",863,2018-04-23,0
"14197",863,2018-04-24,0
"14198",863,2018-04-25,0
"14199",863,2018-04-26,0
"14200",863,2018-04-27,0
"14201",863,2018-04-28,0
"14202",863,2018-04-29,0
"14203",863,2018-04-30,0
"14204",863,2018-05-01,0
"14205",863,2018-05-02,0
"14206",863,2018-05-03,0
"14207",863,2018-05-04,0
"14208",863,2018-05-05,0
"14209",863,2018-05-06,0
"14210",863,2018-05-07,0
"14211",863,2018-05-08,0
"14212",863,2018-05-09,0
"14213",863,2018-05-10,0
"14214",863,2018-05-11,0
"14215",863,2018-05-12,0
"14216",863,2018-05-13,0
"14217",863,2018-05-14,0
"14218",863,2018-05-15,0
"14219",863,2018-05-16,0
"14220",863,2018-05-17,0
"14221",863,2018-05-18,0
"14222",863,2018-05-19,0
"14223",863,2018-05-20,0
"14224",863,2018-05-21,0
"14225",863,2018-05-22,0
"14226",863,2018-05-23,0
"14227",863,2018-05-24,0
"14228",863,2018-05-25,0
"14229",863,2018-05-26,0
"14230",863,2018-05-27,0
"14231",863,2018-05-28,0
"14232",863,2018-05-29,0
"14233",863,2018-05-30,0
"14234",863,2018-05-31,0
"14235",863,2018-06-01,0
"14236",863,2018-06-02,0
"14237",863,2018-06-03,0
"14238",863,2018-06-04,0
"14239",864,2018-04-01,0
"14240",864,2018-04-02,0
"14241",864,2018-04-03,0
"14242",864,2018-04-04,0
"14243",864,2018-04-05,0
"14244",864,2018-04-06,0
"14245",864,2018-04-07,0
"14246",864,2018-04-08,0
"14247",864,2018-04-09,0
"14248",864,2018-04-10,0
"14249",864,2018-04-11,0
"14250",864,2018-04-12,0
"14251",864,2018-04-13,0
"14252",864,2018-04-14,0
"14253",864,2018-04-15,0
"14254",864,2018-04-16,0
"14255",864,2018-04-17,0
"14256",864,2018-04-18,0
"14257",864,2018-04-20,0
"14258",864,2018-04-21,0
"14259",864,2018-04-22,0
"14260",864,2018-04-23,0
"14261",864,2018-04-24,0
"14262",864,2018-04-25,0
"14263",864,2018-04-26,0
"14264",864,2018-04-27,0
"14265",864,2018-04-28,0
"14266",864,2018-04-29,0
"14267",864,2018-04-30,0
"14268",864,2018-05-01,0
"14269",864,2018-05-02,0
"14270",864,2018-05-03,0
"14271",864,2018-05-04,0
"14272",864,2018-05-05,0
"14273",864,2018-05-06,0
"14274",864,2018-05-07,0
"14275",864,2018-05-08,0
"14276",864,2018-05-09,0
"14277",864,2018-05-10,0
"14278",864,2018-05-11,0
"14279",864,2018-05-12,0
"14280",864,2018-05-13,0
"14281",864,2018-05-14,0
"14282",864,2018-05-15,0
"14283",864,2018-05-16,0
"14284",864,2018-05-17,0
"14285",864,2018-05-18,0
"14286",864,2018-05-19,0
"14287",864,2018-05-20,0
"14288",864,2018-05-22,0
"14289",864,2018-05-23,0
"14290",864,2018-05-24,0
"14291",864,2018-05-25,0
"14292",864,2018-05-26,0
"14293",864,2018-05-27,0
"14294",864,2018-05-28,0
"14295",864,2018-05-29,0
"14296",864,2018-05-30,0
"14297",864,2018-05-31,0
"14298",864,2018-06-01,0
"14299",864,2018-06-02,0
"14300",864,2018-06-03,0
"14301",864,2018-06-04,0
"14302",865,2018-04-01,0
"14303",865,2018-04-02,0
"14304",865,2018-04-03,0
"14305",865,2018-04-04,0
"14306",865,2018-04-05,0
"14307",865,2018-04-06,0
"14308",865,2018-04-08,0
"14309",865,2018-04-09,0
"14310",865,2018-04-11,0
"14311",865,2018-04-12,0
"14312",865,2018-04-13,0
"14313",865,2018-04-14,0
"14314",865,2018-04-15,0
"14315",865,2018-04-16,0
"14316",865,2018-04-17,0
"14317",865,2018-04-18,0
"14318",865,2018-04-19,0
"14319",865,2018-04-20,0
"14320",865,2018-04-21,0
"14321",865,2018-04-22,0
"14322",865,2018-04-23,0
"14323",865,2018-04-24,0
"14324",865,2018-04-25,0
"14325",865,2018-04-26,0
"14326",865,2018-04-27,0
"14327",865,2018-04-28,0
"14328",865,2018-04-29,0
"14329",865,2018-04-30,0
"14330",865,2018-05-01,0
"14331",865,2018-05-02,0
"14332",865,2018-05-03,0
"14333",865,2018-05-04,0
"14334",865,2018-05-05,0
"14335",865,2018-05-06,0
"14336",865,2018-05-07,0
"14337",865,2018-05-08,0
"14338",865,2018-05-09,0
"14339",865,2018-05-10,0
"14340",865,2018-05-11,0
"14341",865,2018-05-12,0
"14342",865,2018-05-13,0
"14343",865,2018-05-14,0
"14344",865,2018-05-15,0
"14345",865,2018-05-16,0
"14346",865,2018-05-17,0
"14347",865,2018-05-18,0
"14348",865,2018-05-19,0
"14349",865,2018-05-20,0
"14350",865,2018-05-21,0
"14351",865,2018-05-22,0
"14352",865,2018-05-23,0
"14353",865,2018-05-24,0
"14354",865,2018-05-25,0
"14355",865,2018-05-26,0
"14356",865,2018-05-27,0
"14357",865,2018-05-28,0
"14358",865,2018-05-29,0
"14359",865,2018-05-30,0
"14360",865,2018-05-31,0
"14361",865,2018-06-02,0
"14362",865,2018-06-03,0
"14363",865,2018-06-04,0
"14364",866,2018-04-01,0
"14365",866,2018-04-02,0
"14366",866,2018-04-03,0
"14367",866,2018-04-04,0
"14368",866,2018-04-05,0
"14369",866,2018-04-06,0
"14370",866,2018-04-07,0
"14371",866,2018-04-08,0
"14372",866,2018-04-09,0
"14373",866,2018-04-10,0
"14374",866,2018-04-11,0
"14375",866,2018-04-12,0
"14376",866,2018-04-13,0
"14377",866,2018-04-14,0
"14378",866,2018-04-15,0
"14379",866,2018-04-16,0
"14380",866,2018-04-17,0
"14381",866,2018-04-18,0
"14382",866,2018-04-19,0
"14383",866,2018-04-20,0
"14384",866,2018-04-21,0
"14385",866,2018-04-22,0
"14386",866,2018-04-23,0
"14387",866,2018-04-24,0
"14388",866,2018-04-25,0
"14389",866,2018-04-26,0
"14390",866,2018-04-27,0
"14391",866,2018-04-28,0
"14392",866,2018-04-29,0
"14393",866,2018-04-30,0
"14394",866,2018-05-01,0
"14395",866,2018-05-02,0
"14396",866,2018-05-03,0
"14397",866,2018-05-04,0
"14398",866,2018-05-05,0
"14399",866,2018-05-06,0
"14400",866,2018-05-07,0
"14401",866,2018-05-08,0
"14402",866,2018-05-09,0
"14403",866,2018-05-10,0
"14404",866,2018-05-11,0
"14405",866,2018-05-12,0
"14406",866,2018-05-13,0
"14407",866,2018-05-14,0
"14408",866,2018-05-15,0
"14409",866,2018-05-16,0
"14410",866,2018-05-17,0
"14411",866,2018-05-18,0
"14412",866,2018-05-19,0
"14413",866,2018-05-20,0
"14414",866,2018-05-21,0
"14415",866,2018-05-22,0
"14416",866,2018-05-23,0
"14417",866,2018-05-24,0
"14418",866,2018-05-25,0
"14419",866,2018-05-26,0
"14420",866,2018-05-27,0
"14421",866,2018-05-28,0
"14422",866,2018-05-29,0
"14423",866,2018-05-30,0
"14424",866,2018-05-31,0
"14425",866,2018-06-02,0
"14426",866,2018-06-03,0
"14427",866,2018-06-04,0
"14428",867,2018-04-01,0
"14429",867,2018-04-02,0
"14430",867,2018-04-03,0
"14431",867,2018-04-04,0
"14432",867,2018-04-05,0
"14433",867,2018-04-06,0
"14434",867,2018-04-07,0
"14435",867,2018-04-08,0
"14436",867,2018-04-09,0
"14437",867,2018-04-10,0
"14438",867,2018-04-11,0
"14439",867,2018-04-12,0
"14440",867,2018-04-14,0
"14441",867,2018-04-15,0
"14442",867,2018-04-16,0
"14443",867,2018-04-17,0
"14444",867,2018-04-18,0
"14445",867,2018-04-19,0
"14446",867,2018-04-20,0
"14447",867,2018-04-21,0
"14448",867,2018-04-22,0
"14449",867,2018-04-23,0
"14450",867,2018-04-24,0
"14451",867,2018-04-25,0
"14452",867,2018-04-26,0
"14453",867,2018-04-27,0
"14454",867,2018-04-28,0
"14455",867,2018-04-29,0
"14456",867,2018-04-30,0
"14457",867,2018-05-01,0
"14458",867,2018-05-02,0
"14459",867,2018-05-03,0
"14460",867,2018-05-04,0
"14461",867,2018-05-05,0
"14462",867,2018-05-06,0
"14463",867,2018-05-07,0
"14464",867,2018-05-08,0
"14465",867,2018-05-09,0
"14466",867,2018-05-10,0
"14467",867,2018-05-11,0
"14468",867,2018-05-12,0
"14469",867,2018-05-13,0
"14470",867,2018-05-14,0
"14471",867,2018-05-15,0
"14472",867,2018-05-16,0
"14473",867,2018-05-17,0
"14474",867,2018-05-18,0
"14475",867,2018-05-20,0
"14476",867,2018-05-21,0
"14477",867,2018-05-22,0
"14478",867,2018-05-23,0
"14479",867,2018-05-24,0
"14480",867,2018-05-25,0
"14481",867,2018-05-26,0
"14482",867,2018-05-27,0
"14483",867,2018-05-28,0
"14484",867,2018-05-29,0
"14485",867,2018-05-30,0
"14486",867,2018-05-31,0
"14487",867,2018-06-01,0
"14488",867,2018-06-02,0
"14489",867,2018-06-03,0
"14490",867,2018-06-04,0
"14491",868,2018-04-01,0
"14492",868,2018-04-02,0
"14493",868,2018-04-03,0
"14494",868,2018-04-04,0
"14495",868,2018-04-05,0
"14496",868,2018-04-06,0
"14497",868,2018-04-07,0
"14498",868,2018-04-08,0
"14499",868,2018-04-11,0
"14500",868,2018-04-12,0
"14501",868,2018-04-13,0
"14502",868,2018-04-14,0
"14503",868,2018-04-15,0
"14504",868,2018-04-16,0
"14505",868,2018-04-17,0
"14506",868,2018-04-18,0
"14507",868,2018-04-19,0
"14508",868,2018-04-21,0
"14509",868,2018-04-22,0
"14510",868,2018-04-24,0
"14511",868,2018-04-25,0
"14512",868,2018-04-26,0
"14513",868,2018-04-27,0
"14514",868,2018-04-28,0
"14515",868,2018-04-29,0
"14516",868,2018-04-30,0
"14517",868,2018-05-01,0
"14518",868,2018-05-02,0
"14519",868,2018-05-04,0
"14520",868,2018-05-05,0
"14521",868,2018-05-06,0
"14522",868,2018-05-07,0
"14523",868,2018-05-09,0
"14524",868,2018-05-10,0
"14525",868,2018-05-11,0
"14526",868,2018-05-12,0
"14527",868,2018-05-14,0
"14528",868,2018-05-15,0
"14529",868,2018-05-16,0
"14530",868,2018-05-17,0
"14531",868,2018-05-18,0
"14532",868,2018-05-20,0
"14533",868,2018-05-21,0
"14534",868,2018-05-22,0
"14535",868,2018-05-23,0
"14536",868,2018-05-24,0
"14537",868,2018-05-25,0
"14538",868,2018-05-26,0
"14539",868,2018-05-27,0
"14540",868,2018-05-28,0
"14541",868,2018-05-29,0
"14542",868,2018-05-30,0
"14543",868,2018-05-31,3
"14544",868,2018-06-01,0
"14545",868,2018-06-03,0
"14546",868,2018-06-04,0
"14547",869,2018-04-01,0
