"","id","code","family_id","results","special_challenge_options","challenge_start_date","challenge_end_date","created_date","updated_date","status"
"274",335,"S03",331,"AVAILABLE",NA,2017-10-09,2018-01-09,2017-10-09 15:00:03,2017-10-09 15:00:03,"-"
"275",307,"S03",90,"FAILED",NA,2017-10-02,2018-01-02,2017-10-02 15:00:03,2017-10-16 15:00:03,"-"
"276",324,"S03",536,"FAILED",NA,2017-10-09,2018-01-09,2017-10-09 15:00:03,2017-10-16 15:00:03,"-"
"277",325,"S03",46,"FAILED",NA,2017-10-09,2018-01-09,2017-10-09 15:00:03,2017-10-16 15:00:03,"-"
"278",326,"S03",89,"FAILED",NA,2017-10-09,2018-01-09,2017-10-09 15:00:03,2017-10-16 15:00:03,"-"
"279",327,"S03",134,"FAILED",NA,2017-10-09,2018-01-09,2017-10-09 15:00:03,2017-10-16 15:00:03,"-"
"280",329,"S03",542,"FAILED",NA,2017-10-09,2018-01-09,2017-10-09 15:00:03,2017-10-16 15:00:03,"-"
"281",330,"S03",127,"FAILED",NA,2017-10-09,2018-01-09,2017-10-09 15:00:03,2017-10-16 15:00:03,"-"
"282",331,"S03",133,"FAILED",NA,2017-10-09,2018-01-09,2017-10-09 15:00:03,2017-10-16 15:00:03,"-"
"283",332,"S03",1792,"FAILED",NA,2017-10-09,2018-01-09,2017-10-09 15:00:03,2017-10-16 15:00:03,"-"
"284",333,"S03",339,"FAILED",NA,2017-10-09,2018-01-09,2017-10-09 15:00:03,2017-10-16 15:00:03,"-"
"285",336,"S03",1764,"FAILED",NA,2017-10-09,2018-01-09,2017-10-09 15:00:03,2017-10-16 15:00:03,"-"
"286",337,"S03",454,"FAILED",NA,2017-10-09,2018-01-09,2017-10-09 15:00:03,2017-10-16 15:00:03,"-"
"287",340,"S03",185,"FAILED",NA,2017-10-09,2018-01-09,2017-10-09 15:00:03,2017-10-16 15:00:03,"-"
"288",341,"S03",226,"FAILED",NA,2017-10-09,2018-01-09,2017-10-09 15:00:03,2017-10-16 15:00:03,"-"
"289",348,"S03",90,"AVAILABLE",NA,2017-10-16,2018-01-16,2017-10-16 15:00:03,2017-10-16 15:00:03,"-"
"290",328,"S03",132,"FAILED",NA,2017-10-09,2018-01-09,2017-10-09 15:00:03,2017-10-18 15:00:02,"-"
"291",342,"S03",266,"FAILED",NA,2017-10-09,2018-01-09,2017-10-09 15:00:03,2017-10-23 15:00:03,"-"
"292",343,"S03",260,"FAILED",NA,2017-10-09,2018-01-09,2017-10-09 15:00:03,2017-10-23 15:00:03,"-"
"293",345,"S03",536,"FAILED",NA,2017-10-16,2018-01-16,2017-10-16 15:00:03,2017-10-23 15:00:03,"-"
"294",346,"S03",46,"FAILED",NA,2017-10-16,2018-01-16,2017-10-16 15:00:03,2017-10-23 15:00:03,"-"
"295",347,"S03",89,"FAILED",NA,2017-10-16,2018-01-16,2017-10-16 15:00:03,2017-10-23 15:00:03,"-"
"296",350,"S03",542,"FAILED",NA,2017-10-16,2018-01-16,2017-10-16 15:00:03,2017-10-23 15:00:03,"-"
"297",351,"S03",127,"FAILED",NA,2017-10-16,2018-01-16,2017-10-16 15:00:03,2017-10-23 15:00:03,"-"
"298",352,"S03",133,"FAILED",NA,2017-10-16,2018-01-16,2017-10-16 15:00:03,2017-10-23 15:00:03,"-"
"299",353,"S03",1792,"FAILED",NA,2017-10-16,2018-01-16,2017-10-16 15:00:03,2017-10-23 15:00:03,"-"
"300",308,"S03",116,"FAILED",NA,2017-10-02,2018-01-02,2017-10-02 15:00:03,2017-12-11 15:00:04,"-"
"301",319,"S03",505,"FAILED",NA,2017-10-02,2018-01-02,2017-10-02 15:00:03,2018-01-01 15:00:03,"-"
"302",334,"S03",325,"SUCCESS",NA,2017-10-09,2018-01-09,2017-10-09 15:00:03,2018-01-10 15:00:03,"-"
"303",338,"S03",1804,"SUCCESS",NA,2017-10-09,2018-01-09,2017-10-09 15:00:03,2018-01-10 15:00:03,"-"
"304",344,"S04",123,"FAILED",NA,2017-10-16,2018-01-16,2017-10-16 15:00:03,2018-01-14 15:00:03,"-"
"305",310,"S03",129,"FAILED",NA,2017-10-02,2018-01-02,2017-10-02 15:00:03,2018-01-29 15:00:03,"-"
"306",315,"S03",315,"FAILED",NA,2017-10-02,2018-01-02,2017-10-02 15:00:03,2018-04-02 15:00:03,"-"
"307",349,"S03",134,"FAILED",NA,2017-10-16,2018-01-16,2017-10-16 15:00:03,2018-04-16 15:00:03,"-"
"308",339,"S03",239,"FAILED",NA,2017-10-09,2018-01-09,2017-10-09 15:00:03,2018-07-09 15:00:03,"-"
"309",355,"S03",339,"AVAILABLE",NA,2017-10-16,2018-01-16,2017-10-16 15:00:03,2017-10-16 15:00:03,"-"
"310",361,"S02",328,"SUCCESS","297",2017-10-17,NA,2017-10-17 15:00:03,2017-10-20 15:00:02,"-"
"311",354,"S03",1796,"FAILED",NA,2017-10-16,2018-01-16,2017-10-16 15:00:03,2017-10-23 15:00:03,"-"
"312",356,"S03",547,"FAILED",NA,2017-10-16,2018-01-16,2017-10-16 15:00:03,2017-10-23 15:00:03,"-"
"313",357,"S03",1764,"FAILED",NA,2017-10-16,2018-01-16,2017-10-16 15:00:03,2017-10-23 15:00:03,"-"
"314",358,"S03",454,"FAILED",NA,2017-10-16,2018-01-16,2017-10-16 15:00:03,2017-10-23 15:00:03,"-"
"315",360,"S03",226,"FAILED",NA,2017-10-16,2018-01-16,2017-10-16 15:00:03,2017-10-23 15:00:03,"-"
"316",388,"S03",266,"AVAILABLE",NA,2017-10-23,2018-01-23,2017-10-23 15:00:03,2017-10-23 15:00:03,"-"
"317",365,"S02",422,"SUCCESS","299",2017-10-20,NA,2017-10-20 15:00:02,2017-10-24 15:00:04,"-"
"318",392,"S02",111,"SUCCESS","300",2017-10-25,NA,2017-10-25 15:00:02,2017-10-28 15:00:03,"-"
"319",363,"S04",51,"FAILED",NA,2017-10-20,2018-01-20,2017-10-20 15:00:02,2017-10-28 15:00:03,"-"
"320",393,"S02",39,"SUCCESS","301",2017-10-26,NA,2017-10-26 15:00:03,2017-10-29 15:00:02,"-"
"321",366,"S03",536,"FAILED",NA,2017-10-23,2018-01-23,2017-10-23 15:00:03,2017-10-30 15:00:03,"-"
"322",367,"S03",15,"FAILED",NA,2017-10-23,2018-01-23,2017-10-23 15:00:03,2017-10-30 15:00:03,"-"
"323",368,"S03",34,"FAILED",NA,2017-10-23,2018-01-23,2017-10-23 15:00:03,2017-10-30 15:00:03,"-"
"324",369,"S03",46,"FAILED",NA,2017-10-23,2018-01-23,2017-10-23 15:00:03,2017-10-30 15:00:03,"-"
"325",372,"S03",155,"FAILED",NA,2017-10-23,2018-01-23,2017-10-23 15:00:03,2017-10-30 15:00:03,"-"
"326",373,"S03",542,"FAILED",NA,2017-10-23,2018-01-23,2017-10-23 15:00:03,2017-10-30 15:00:03,"-"
"327",374,"S03",127,"FAILED",NA,2017-10-23,2018-01-23,2017-10-23 15:00:03,2017-10-30 15:00:03,"-"
"328",375,"S03",133,"FAILED",NA,2017-10-23,2018-01-23,2017-10-23 15:00:03,2017-10-30 15:00:03,"-"
"329",376,"S03",1792,"FAILED",NA,2017-10-23,2018-01-23,2017-10-23 15:00:03,2017-10-30 15:00:03,"-"
"330",377,"S03",1796,"FAILED",NA,2017-10-23,2018-01-23,2017-10-23 15:00:03,2017-10-30 15:00:03,"-"
"331",382,"S03",1764,"FAILED",NA,2017-10-23,2018-01-23,2017-10-23 15:00:03,2017-10-30 15:00:03,"-"
"332",383,"S03",386,"FAILED",NA,2017-10-23,2018-01-23,2017-10-23 15:00:03,2017-10-30 15:00:03,"-"
"333",386,"S03",1801,"FAILED",NA,2017-10-23,2018-01-23,2017-10-23 15:00:03,2017-10-30 15:00:03,"-"
"334",387,"S03",226,"FAILED",NA,2017-10-23,2018-01-23,2017-10-23 15:00:03,2017-10-30 15:00:03,"-"
"335",390,"S03",285,"FAILED",NA,2017-10-23,2018-01-23,2017-10-23 15:00:03,2017-10-30 15:00:03,"-"
"336",402,"S03",155,"AVAILABLE",NA,2017-10-30,2018-01-30,2017-10-30 15:00:03,2017-10-30 15:00:03,"-"
"337",405,"S03",133,"AVAILABLE",NA,2017-10-30,2018-01-30,2017-10-30 15:00:03,2017-10-30 15:00:03,"-"
"338",380,"S03",547,"FAILED",NA,2017-10-23,2018-01-23,2017-10-23 15:00:03,2017-11-06 15:00:02,"-"
"339",384,"S03",454,"FAILED",NA,2017-10-23,2018-01-23,2017-10-23 15:00:03,2017-11-06 15:00:02,"-"
"340",399,"S03",15,"FAILED",NA,2017-10-30,2018-01-30,2017-10-30 15:00:03,2017-11-06 15:00:02,"-"
"341",401,"S03",46,"FAILED",NA,2017-10-30,2018-01-30,2017-10-30 15:00:03,2017-11-06 15:00:02,"-"
"342",404,"S03",127,"FAILED",NA,2017-10-30,2018-01-30,2017-10-30 15:00:03,2017-11-06 15:00:02,"-"
"343",408,"S03",333,"FAILED",NA,2017-10-30,2018-01-30,2017-10-30 15:00:03,2017-11-06 15:00:02,"-"
"344",389,"S03",260,"FAILED",NA,2017-10-23,2018-01-23,2017-10-23 15:00:03,2017-11-13 15:00:03,"-"
"345",359,"S03",185,"FAILED",NA,2017-10-16,2018-01-16,2017-10-16 15:00:03,2017-11-20 15:00:03,"-"
"346",370,"S03",538,"FAILED",NA,2017-10-23,2018-01-23,2017-10-23 15:00:03,2017-11-20 15:00:03,"-"
"347",385,"S03",423,"FAILED",NA,2017-10-23,2018-01-23,2017-10-23 15:00:03,2017-11-20 15:00:03,"-"
"348",394,"S02",1,"SUCCESS","302",2017-10-27,NA,2017-10-27 15:00:03,2017-11-21 15:00:02,"-"
"349",396,"S02",51,"SUCCESS","303",2017-10-28,NA,2017-10-28 15:00:03,2017-12-01 15:00:03,"-"
"350",395,"S04",111,"FAILED",NA,2017-10-28,2018-01-28,2017-10-28 15:00:03,2017-12-04 15:00:03,"-"
"351",403,"S03",542,"FAILED",NA,2017-10-30,2018-01-30,2017-10-30 15:00:03,2017-12-14 15:00:03,"-"
"352",400,"S03",34,"FAILED",NA,2017-10-30,2018-01-30,2017-10-30 15:00:03,2017-12-25 15:00:02,"-"
"353",391,"S04",422,"FAILED",NA,2017-10-24,2018-01-24,2017-10-24 15:00:04,2017-12-27 15:00:02,"-"
"354",378,"S03",358,"FAILED",NA,2017-10-23,2018-01-23,2017-10-23 15:00:03,2018-01-08 15:00:03,"-"
"355",364,"S04",328,"SUCCESS",NA,2017-10-20,2018-01-20,2017-10-20 15:00:02,2018-01-21 15:00:03,"-"
"356",362,"S02",132,"SUCCESS","298",2017-10-18,NA,2017-10-18 15:00:02,2018-01-29 15:00:03,"-"
"357",397,"S04",39,"SUCCESS",NA,2017-10-29,2018-01-29,2017-10-29 15:00:02,2018-01-30 15:00:02,"-"
"358",410,"S03",550,"SUCCESS",NA,2017-10-30,2018-01-30,2017-10-30 15:00:03,2018-01-31 15:00:03,"-"
"359",398,"S03",536,"SUCCESS",NA,2017-10-30,2018-01-30,2017-10-30 15:00:03,2018-02-08 15:00:03,"-"
"360",409,"S03",553,"SUCCESS",NA,2017-10-30,2018-01-30,2017-10-30 15:00:03,2018-02-08 15:00:03,"-"
"361",406,"S03",1792,"FAILED",NA,2017-10-30,2018-01-30,2017-10-30 15:00:03,2018-02-12 15:00:03,"-"
"362",381,"S03",397,"FAILED",NA,2017-10-23,2018-01-23,2017-10-23 15:00:03,2018-02-26 15:00:03,"-"
"363",379,"S03",313,"FAILED",NA,2017-10-23,2018-01-23,2017-10-23 15:00:03,2018-04-09 15:00:03,"-"
"364",371,"S03",89,"FAILED",NA,2017-10-23,2018-01-23,2017-10-23 15:00:03,2018-04-30 15:00:03,"-"
"365",407,"S03",1796,"SUCCESS",NA,2017-10-30,2018-01-30,2017-10-30 15:00:03,2018-06-14 15:00:03,"-"
"366",418,"S03",249,"AVAILABLE",NA,2017-10-30,2018-01-30,2017-10-30 15:00:03,2017-10-30 15:00:03,"-"
"367",411,"S03",1764,"FAILED",NA,2017-10-30,2018-01-30,2017-10-30 15:00:03,2017-11-06 15:00:02,"-"
"368",412,"S03",386,"FAILED",NA,2017-10-30,2018-01-30,2017-10-30 15:00:03,2017-11-06 15:00:02,"-"
"369",419,"S03",226,"FAILED",NA,2017-10-30,2018-01-30,2017-10-30 15:00:03,2017-11-06 15:00:02,"-"
"370",426,"S03",396,"AVAILABLE",NA,2017-11-06,2018-02-06,2017-11-06 15:00:02,2017-11-06 15:00:02,"-"
"371",414,"S03",522,"FAILED",NA,2017-10-30,2018-01-30,2017-10-30 15:00:03,2017-11-10 15:00:03,"-"
"372",421,"S03",15,"FAILED",NA,2017-11-06,2018-02-06,2017-11-06 15:00:02,2017-11-13 15:00:03,"-"
"373",423,"S03",88,"FAILED",NA,2017-11-06,2018-02-06,2017-11-06 15:00:02,2017-11-13 15:00:03,"-"
"374",424,"S03",127,"FAILED",NA,2017-11-06,2018-02-06,2017-11-06 15:00:02,2017-11-13 15:00:03,"-"
"375",425,"S03",333,"FAILED",NA,2017-11-06,2018-02-06,2017-11-06 15:00:02,2017-11-13 15:00:03,"-"
"376",427,"S03",547,"FAILED",NA,2017-11-06,2018-02-06,2017-11-06 15:00:02,2017-11-13 15:00:03,"-"
"377",429,"S03",386,"FAILED",NA,2017-11-06,2018-02-06,2017-11-06 15:00:02,2017-11-13 15:00:03,"-"
"378",431,"S03",226,"FAILED",NA,2017-11-06,2018-02-06,2017-11-06 15:00:02,2017-11-13 15:00:03,"-"
"379",434,"S03",15,"AVAILABLE",NA,2017-11-13,2018-02-13,2017-11-13 15:00:03,2017-11-13 15:00:03,"-"
"380",432,"S02",522,"SUCCESS","304",2017-11-10,NA,2017-11-10 15:00:03,2017-11-14 15:00:03,"-"
"381",447,"S02",240,"SUCCESS","306",2017-11-17,NA,2017-11-17 15:00:03,2017-11-20 15:00:03,"-"
"382",422,"S03",46,"FAILED",NA,2017-11-06,2018-02-06,2017-11-06 15:00:02,2017-11-20 15:00:03,"-"
"383",437,"S03",127,"FAILED",NA,2017-11-13,2018-02-13,2017-11-13 15:00:03,2017-11-20 15:00:03,"-"
"384",438,"S03",333,"FAILED",NA,2017-11-13,2018-02-13,2017-11-13 15:00:03,2017-11-20 15:00:03,"-"
"385",440,"S03",547,"FAILED",NA,2017-11-13,2018-02-13,2017-11-13 15:00:03,2017-11-20 15:00:03,"-"
"386",443,"S03",296,"FAILED",NA,2017-11-13,2018-02-13,2017-11-13 15:00:03,2017-11-20 15:00:03,"-"
"387",444,"S03",226,"FAILED",NA,2017-11-13,2018-02-13,2017-11-13 15:00:03,2017-11-20 15:00:03,"-"
"388",445,"S03",260,"FAILED",NA,2017-11-13,2018-02-13,2017-11-13 15:00:03,2017-11-20 15:00:03,"-"
"389",446,"S04",522,"FAILED",NA,2017-11-14,2018-02-14,2017-11-14 15:00:03,2017-11-21 15:00:02,"-"
"390",448,"S02",49,"SUCCESS","307",2017-11-18,NA,2017-11-18 15:00:02,2017-11-26 15:00:03,"-"
"391",433,"S02",31,"SUCCESS","305",2017-11-11,NA,2017-11-11 15:00:03,2017-11-27 15:00:03,"-"
"392",435,"S03",88,"FAILED",NA,2017-11-13,2018-02-13,2017-11-13 15:00:03,2017-11-27 15:00:03,"-"
"393",439,"S03",551,"FAILED",NA,2017-11-13,2018-02-13,2017-11-13 15:00:03,2017-11-27 15:00:03,"-"
"394",451,"S03",46,"FAILED",NA,2017-11-20,2018-02-20,2017-11-20 15:00:03,2017-11-27 15:00:03,"-"
"395",454,"S03",127,"FAILED",NA,2017-11-20,2018-02-20,2017-11-20 15:00:03,2017-11-27 15:00:03,"-"
"396",455,"S03",333,"FAILED",NA,2017-11-20,2018-02-20,2017-11-20 15:00:03,2017-11-27 15:00:03,"-"
"397",456,"S03",547,"FAILED",NA,2017-11-20,2018-02-20,2017-11-20 15:00:03,2017-11-27 15:00:03,"-"
"398",457,"S03",462,"FAILED",NA,2017-11-20,2018-02-20,2017-11-20 15:00:03,2017-11-27 15:00:03,"-"
"399",458,"S03",423,"FAILED",NA,2017-11-20,2018-02-20,2017-11-20 15:00:03,2017-11-27 15:00:03,"-"
"400",460,"S03",1808,"FAILED",NA,2017-11-20,2018-02-20,2017-11-20 15:00:03,2017-11-27 15:00:03,"-"
"401",462,"S03",185,"FAILED",NA,2017-11-20,2018-02-20,2017-11-20 15:00:03,2017-11-27 15:00:03,"-"
"402",463,"S03",226,"FAILED",NA,2017-11-20,2018-02-20,2017-11-20 15:00:03,2017-11-27 15:00:03,"-"
"403",465,"S03",260,"FAILED",NA,2017-11-20,2018-02-20,2017-11-20 15:00:03,2017-11-27 15:00:03,"-"
"404",486,"S03",226,"AVAILABLE",NA,2017-11-27,2018-02-27,2017-11-27 15:00:03,2017-11-27 15:00:03,"-"
"405",470,"S04",49,"FAILED",NA,2017-11-26,2018-02-26,2017-11-26 15:00:03,2017-12-01 15:00:03,"-"
"406",471,"S04",31,"FAILED",NA,2017-11-27,2018-02-27,2017-11-27 15:00:03,2017-12-01 15:00:03,"-"
"407",453,"S03",47,"FAILED",NA,2017-11-20,2018-02-20,2017-11-20 15:00:03,2017-12-04 15:00:03,"-"
"408",459,"S03",1809,"FAILED",NA,2017-11-20,2018-02-20,2017-11-20 15:00:03,2017-12-04 15:00:03,"-"
"409",474,"S03",88,"FAILED",NA,2017-11-27,2018-02-27,2017-11-27 15:00:03,2017-12-04 15:00:03,"-"
"410",475,"S03",23,"FAILED",NA,2017-11-27,2018-02-27,2017-11-27 15:00:03,2017-12-04 15:00:03,"-"
"411",476,"S03",127,"FAILED",NA,2017-11-27,2018-02-27,2017-11-27 15:00:03,2017-12-04 15:00:03,"-"
"412",478,"S03",551,"FAILED",NA,2017-11-27,2018-02-27,2017-11-27 15:00:03,2017-12-04 15:00:03,"-"
"413",481,"S03",494,"FAILED",NA,2017-11-27,2018-02-27,2017-11-27 15:00:03,2017-12-04 15:00:03,"-"
"414",483,"S03",456,"FAILED",NA,2017-11-27,2018-02-27,2017-11-27 15:00:03,2017-12-04 15:00:03,"-"
"415",484,"S03",1808,"FAILED",NA,2017-11-27,2018-02-27,2017-11-27 15:00:03,2017-12-04 15:00:03,"-"
"416",485,"S03",185,"FAILED",NA,2017-11-27,2018-02-27,2017-11-27 15:00:03,2017-12-04 15:00:03,"-"
"417",469,"S02",522,"SUCCESS","308",2017-11-21,NA,2017-11-21 15:00:02,2017-12-09 15:00:03,"-"
"418",417,"S03",1801,"FAILED",NA,2017-10-30,2018-01-30,2017-10-30 15:00:03,2017-12-11 15:00:04,"-"
"419",467,"S03",198,"FAILED",NA,2017-11-20,2018-02-20,2017-11-20 15:00:03,2017-12-11 15:00:04,"-"
"420",477,"S03",333,"FAILED",NA,2017-11-27,2018-02-27,2017-11-27 15:00:03,2017-12-11 15:00:04,"-"
"421",479,"S03",547,"FAILED",NA,2017-11-27,2018-02-27,2017-11-27 15:00:03,2017-12-11 15:00:04,"-"
"422",441,"S03",386,"FAILED",NA,2017-11-13,2018-02-13,2017-11-13 15:00:03,2017-12-18 15:00:03,"-"
"423",415,"S03",493,"FAILED",NA,2017-10-30,2018-01-30,2017-10-30 15:00:03,2017-12-25 15:00:02,"-"
"424",472,"S03",57,"FAILED",NA,2017-11-27,2018-02-27,2017-11-27 15:00:03,2017-12-25 15:00:02,"-"
"425",480,"S03",462,"FAILED",NA,2017-11-27,2018-02-27,2017-11-27 15:00:03,2017-12-25 15:00:02,"-"
"426",449,"S04",240,"FAILED",NA,2017-11-20,2018-02-20,2017-11-20 15:00:03,2018-01-12 15:00:03,"-"
"427",461,"S03",296,"FAILED",NA,2017-11-20,2018-02-20,2017-11-20 15:00:03,2018-01-15 15:00:03,"-"
"428",428,"S03",1764,"FAILED",NA,2017-11-06,2018-02-06,2017-11-06 15:00:02,2018-02-05 15:00:03,"-"
"429",464,"S03",212,"FAILED",NA,2017-11-20,2018-02-20,2017-11-20 15:00:03,2018-02-12 15:00:03,"-"
"430",466,"S03",301,"FAILED",NA,2017-11-20,2018-02-20,2017-11-20 15:00:03,2018-02-12 15:00:03,"-"
"431",468,"S04",1,"SUCCESS",NA,2017-11-21,2018-02-21,2017-11-21 15:00:02,2018-02-22 15:00:02,"-"
"432",436,"S03",125,"FAILED",NA,2017-11-13,2018-02-13,2017-11-13 15:00:03,2018-02-26 15:00:03,"-"
"433",442,"S03",1772,"FAILED",NA,2017-11-13,2018-02-13,2017-11-13 15:00:03,2018-03-26 15:00:03,"-"
"434",413,"S03",433,"FAILED",NA,2017-10-30,2018-01-30,2017-10-30 15:00:03,2018-04-09 15:00:03,"-"
"435",430,"S03",454,"FAILED",NA,2017-11-06,2018-02-06,2017-11-06 15:00:02,2018-04-09 15:00:03,"-"
"436",452,"S03",538,"FAILED",NA,2017-11-20,2018-02-20,2017-11-20 15:00:03,2018-04-09 15:00:03,"-"
"437",482,"S03",423,"FAILED",NA,2017-11-27,2018-02-27,2017-11-27 15:00:03,2018-04-09 15:00:03,"-"
"438",416,"S03",533,"FAILED",NA,2017-10-30,2018-01-30,2017-10-30 15:00:03,2018-05-14 15:00:04,"-"
"439",420,"S03",285,"FAILED",NA,2017-10-30,2018-01-30,2017-10-30 15:00:03,2018-05-14 15:00:04,"-"
"440",450,"S03",55,"FAILED",NA,2017-11-20,2018-02-20,2017-11-20 15:00:03,2018-06-07 15:00:03,"-"
"441",473,"S03",46,"FAILED",NA,2017-11-27,2018-02-27,2017-11-27 15:00:03,2018-07-09 15:00:03,"-"
"442",488,"S03",260,"FAILED",NA,2017-11-27,2018-02-27,2017-11-27 15:00:03,2017-12-04 15:00:03,"-"
"443",493,"S02",543,"SUCCESS","313",2017-12-02,NA,2017-12-02 15:00:03,2017-12-06 15:00:03,"-"
"444",494,"S02",111,"SUCCESS","315",2017-12-04,NA,2017-12-04 15:00:03,2017-12-08 15:00:03,"-"
"445",492,"S02",49,"SUCCESS","310",2017-12-01,NA,2017-12-01 15:00:03,2017-12-09 15:00:03,"-"
"446",497,"S02",413,"SUCCESS","318",2017-12-08,NA,2017-12-08 15:00:03,2017-12-11 15:00:04,"-"
"447",500,"S02",16,"SUCCESS","319",2017-12-09,NA,2017-12-09 15:00:03,2017-12-11 15:00:04,"-"
"448",503,"S03",88,"FAILED",NA,2017-12-11,2018-03-11,2017-12-11 15:00:04,2017-12-18 15:00:03,"-"
"449",504,"S03",29,"FAILED",NA,2017-12-11,2018-03-11,2017-12-11 15:00:04,2017-12-18 15:00:03,"-"
"450",505,"S03",116,"FAILED",NA,2017-12-11,2018-03-11,2017-12-11 15:00:04,2017-12-18 15:00:03,"-"
"451",506,"S03",96,"FAILED",NA,2017-12-11,2018-03-11,2017-12-11 15:00:04,2017-12-18 15:00:03,"-"
"452",508,"S03",127,"FAILED",NA,2017-12-11,2018-03-11,2017-12-11 15:00:04,2017-12-18 15:00:03,"-"
"453",511,"S03",547,"FAILED",NA,2017-12-11,2018-03-11,2017-12-11 15:00:04,2017-12-18 15:00:03,"-"
"454",514,"S03",424,"FAILED",NA,2017-12-11,2018-03-11,2017-12-11 15:00:04,2017-12-18 15:00:03,"-"
"455",516,"S03",1809,"FAILED",NA,2017-12-11,2018-03-11,2017-12-11 15:00:04,2017-12-18 15:00:03,"-"
"456",517,"S03",1808,"FAILED",NA,2017-12-11,2018-03-11,2017-12-11 15:00:04,2017-12-18 15:00:03,"-"
"457",518,"S03",517,"FAILED",NA,2017-12-11,2018-03-11,2017-12-11 15:00:04,2017-12-18 15:00:03,"-"
"458",519,"S03",185,"FAILED",NA,2017-12-11,2018-03-11,2017-12-11 15:00:04,2017-12-18 15:00:03,"-"
"459",520,"S03",1801,"FAILED",NA,2017-12-11,2018-03-11,2017-12-11 15:00:04,2017-12-18 15:00:03,"-"
"460",521,"S03",260,"FAILED",NA,2017-12-11,2018-03-11,2017-12-11 15:00:04,2017-12-18 15:00:03,"-"
"461",522,"S03",190,"FAILED",NA,2017-12-11,2018-03-11,2017-12-11 15:00:04,2017-12-18 15:00:03,"-"
"462",523,"S03",198,"FAILED",NA,2017-12-11,2018-03-11,2017-12-11 15:00:04,2017-12-18 15:00:03,"-"
"463",524,"S02",542,"SUCCESS","320",2017-12-14,NA,2017-12-14 15:00:03,2017-12-19 15:00:03,"-"
"464",501,"S04",413,"FAILED",NA,2017-12-11,2018-03-11,2017-12-11 15:00:04,2017-12-25 15:00:02,"-"
"465",509,"S03",333,"FAILED",NA,2017-12-11,2018-03-11,2017-12-11 15:00:04,2017-12-25 15:00:02,"-"
"466",512,"S03",1805,"FAILED",NA,2017-12-11,2018-03-11,2017-12-11 15:00:04,2017-12-25 15:00:02,"-"
"467",525,"S03",1807,"FAILED",NA,2017-12-18,2018-03-18,2017-12-18 15:00:03,2017-12-25 15:00:02,"-"
"468",526,"S03",88,"FAILED",NA,2017-12-18,2018-03-18,2017-12-18 15:00:03,2017-12-25 15:00:02,"-"
"469",527,"S03",29,"FAILED",NA,2017-12-18,2018-03-18,2017-12-18 15:00:03,2017-12-25 15:00:02,"-"
"470",528,"S03",47,"FAILED",NA,2017-12-18,2018-03-18,2017-12-18 15:00:03,2017-12-25 15:00:02,"-"
"471",529,"S03",116,"FAILED",NA,2017-12-18,2018-03-18,2017-12-18 15:00:03,2017-12-25 15:00:02,"-"
"472",530,"S03",96,"FAILED",NA,2017-12-18,2018-03-18,2017-12-18 15:00:03,2017-12-25 15:00:02,"-"
"473",531,"S03",127,"FAILED",NA,2017-12-18,2018-03-18,2017-12-18 15:00:03,2017-12-25 15:00:02,"-"
"474",533,"S03",547,"FAILED",NA,2017-12-18,2018-03-18,2017-12-18 15:00:03,2017-12-25 15:00:02,"-"
"475",535,"S03",424,"FAILED",NA,2017-12-18,2018-03-18,2017-12-18 15:00:03,2017-12-25 15:00:02,"-"
"476",536,"S03",1809,"FAILED",NA,2017-12-18,2018-03-18,2017-12-18 15:00:03,2017-12-25 15:00:02,"-"
"477",537,"S03",1808,"FAILED",NA,2017-12-18,2018-03-18,2017-12-18 15:00:03,2017-12-25 15:00:02,"-"
"478",538,"S03",517,"FAILED",NA,2017-12-18,2018-03-18,2017-12-18 15:00:03,2017-12-25 15:00:02,"-"
"479",540,"S03",1801,"FAILED",NA,2017-12-18,2018-03-18,2017-12-18 15:00:03,2017-12-25 15:00:02,"-"
"480",541,"S03",260,"FAILED",NA,2017-12-18,2018-03-18,2017-12-18 15:00:03,2017-12-25 15:00:02,"-"
"481",542,"S03",190,"FAILED",NA,2017-12-18,2018-03-18,2017-12-18 15:00:03,2017-12-25 15:00:02,"-"
"482",543,"S03",198,"FAILED",NA,2017-12-18,2018-03-18,2017-12-18 15:00:03,2017-12-25 15:00:02,"-"
"483",491,"S02",31,"SUCCESS","311",2017-12-01,NA,2017-12-01 15:00:03,2017-12-27 15:00:02,"-"
"484",546,"S02",413,"SUCCESS","323",2017-12-25,NA,2017-12-25 15:00:02,2017-12-28 15:00:03,"-"
"485",548,"S02",422,"SUCCESS","324",2017-12-27,NA,2017-12-27 15:00:02,2017-12-30 15:00:03,"-"
"486",510,"S03",551,"FAILED",NA,2017-12-11,2018-03-11,2017-12-11 15:00:04,2018-01-01 15:00:03,"-"
"487",551,"S03",1811,"FAILED",NA,2018-01-01,2018-04-01,2018-01-01 15:00:03,2018-01-08 15:00:03,"-"
"488",552,"S03",38,"FAILED",NA,2018-01-01,2018-04-01,2018-01-01 15:00:03,2018-01-08 15:00:03,"-"
"489",554,"S03",57,"FAILED",NA,2018-01-01,2018-04-01,2018-01-01 15:00:03,2018-01-08 15:00:03,"-"
"490",555,"S03",22,"FAILED",NA,2018-01-01,2018-04-01,2018-01-01 15:00:03,2018-01-08 15:00:03,"-"
