"","service_point_sn","date_consumption","adjusted_consumption","is_leak"
"927","3004479342",2018-01-10 08:00:00,53,"FALSE"
"928","3004479342",2018-01-10 09:00:00,24,"FALSE"
"929","3004479342",2018-01-10 10:00:00,10,"FALSE"
"930","3004479342",2018-01-10 11:00:00,3,"FALSE"
"931","3004479342",2018-01-10 12:00:00,7,"FALSE"
"932","3004479342",2018-01-10 13:00:00,17,"FALSE"
"933","3004479342",2018-01-10 14:00:00,70,"FALSE"
"934","3004479342",2018-01-10 15:00:00,75,"FALSE"
"935","3004479342",2018-01-10 16:00:00,22,"FALSE"
"936","3004479342",2018-01-10 17:00:00,21,"FALSE"
"937","3004479342",2018-01-10 18:00:00,22,"FALSE"
"938","3004479342",2018-01-10 19:00:00,21,"FALSE"
"939","3004479342",2018-01-10 20:00:00,97,"FALSE"
"940","3004479342",2018-01-10 21:00:00,138,"FALSE"
"941","3004479342",2018-01-10 22:00:00,81,"FALSE"
"942","3004479342",2018-01-10 23:00:00,61,"FALSE"
"943","3004479342",2018-01-11 00:00:00,34,"FALSE"
"944","3004479342",2018-01-11 01:00:00,18,"FALSE"
"945","3004479342",2018-01-11 02:00:00,15,"FALSE"
"946","3004479342",2018-01-11 03:00:00,6,"FALSE"
"947","3004479342",2018-01-11 04:00:00,6,"FALSE"
"948","3004479342",2018-01-11 05:00:00,2,"FALSE"
"949","3004479342",2018-01-11 06:00:00,15,"FALSE"
"950","3004479342",2018-01-11 07:00:00,67,"FALSE"
"951","3004479342",2018-01-11 08:00:00,57,"FALSE"
"952","3004479342",2018-01-11 09:00:00,4,"FALSE"
"953","3004479342",2018-01-11 10:00:00,26,"FALSE"
"954","3004479342",2018-01-11 11:00:00,49,"FALSE"
"955","3004479342",2018-01-11 12:00:00,47,"FALSE"
"956","3004479342",2018-01-11 13:00:00,47,"FALSE"
"957","3004479342",2018-01-11 14:00:00,47,"FALSE"
"958","3004479342",2018-01-11 15:00:00,46,"FALSE"
"959","3004479342",2018-01-11 16:00:00,47,"FALSE"
"960","3004479342",2018-01-11 17:00:00,47,"FALSE"
"961","3004479342",2018-01-11 18:00:00,47,"FALSE"
"962","3004479342",2018-01-11 19:00:00,46,"FALSE"
"963","3004479342",2018-01-11 20:00:00,42,"FALSE"
"964","3004479342",2018-01-11 21:00:00,115,"FALSE"
"965","3004479342",2018-01-11 22:00:00,125,"FALSE"
"966","3004479342",2018-01-11 23:00:00,42,"FALSE"
"967","3004479342",2018-01-12 00:00:00,27,"FALSE"
"968","3004479342",2018-01-12 01:00:00,12,"FALSE"
"969","3004479342",2018-01-12 02:00:00,11,"FALSE"
"970","3004479342",2018-01-12 03:00:00,8,"FALSE"
"971","3004479342",2018-01-12 04:00:00,2,"FALSE"
"972","3004479342",2018-01-12 05:00:00,6,"FALSE"
"973","3004479342",2018-01-12 06:00:00,27,"FALSE"
"974","3004479342",2018-01-12 07:00:00,88,"FALSE"
"975","3004479342",2018-01-12 08:00:00,79,"FALSE"
"976","3004479342",2018-01-12 09:00:00,53,"FALSE"
"977","3004479342",2018-01-12 10:00:00,74,"FALSE"
"978","3004479342",2018-01-12 11:00:00,36,"FALSE"
"979","3004479342",2018-01-12 12:00:00,13,"FALSE"
"980","3004479342",2018-01-12 13:00:00,12,"FALSE"
"981","3004479342",2018-01-12 14:00:00,17,"FALSE"
"982","3004479342",2018-01-12 15:00:00,43,"FALSE"
"983","3004479342",2018-01-12 16:00:00,47,"FALSE"
"984","3004479342",2018-01-12 17:00:00,81,"FALSE"
"985","3004479342",2018-01-12 18:00:00,146,"FALSE"
"986","3004479342",2018-01-12 19:00:00,95,"FALSE"
"987","3004479342",2018-01-12 20:00:00,20,"FALSE"
"988","3004479342",2018-01-12 21:00:00,8,"FALSE"
"989","3004479342",2018-01-12 22:00:00,64,"FALSE"
"990","3004479342",2018-01-12 23:00:00,111,"FALSE"
"991","3004479342",2018-01-13 00:00:00,85,"FALSE"
"992","3004479342",2018-01-13 01:00:00,47,"FALSE"
"993","3004479342",2018-01-13 02:00:00,11,"FALSE"
"994","3004479342",2018-01-13 03:00:00,12,"FALSE"
"995","3004479342",2018-01-13 04:00:00,14,"FALSE"
"996","3004479342",2018-01-13 05:00:00,1,"FALSE"
"997","3004479342",2018-01-13 06:00:00,0,"FALSE"
"998","3004479342",2018-01-13 07:00:00,0,"FALSE"
"999","3004479342",2018-01-13 08:00:00,15,"FALSE"
"1000","3004479342",2018-01-13 09:00:00,84,"FALSE"
"1001","3004479342",2018-01-13 10:00:00,129,"FALSE"
"1002","3004479342",2018-01-13 11:00:00,94,"FALSE"
"1003","3004479342",2018-01-13 12:00:00,65,"FALSE"
"1004","3004479342",2018-01-13 13:00:00,60,"FALSE"
"1005","3004479342",2018-01-13 14:00:00,87,"FALSE"
"1006","3004479342",2018-01-13 15:00:00,139,"FALSE"
"1007","3004479342",2018-01-13 16:00:00,165,"FALSE"
"1008","3004479342",2018-01-13 17:00:00,95,"FALSE"
"1009","3004479342",2018-01-13 18:00:00,36,"FALSE"
"1010","3004479342",2018-01-13 19:00:00,30,"FALSE"
"1011","3004479342",2018-01-13 20:00:00,0,"FALSE"
"1012","3004479342",2018-01-13 21:00:00,20,"FALSE"
"1013","3004479342",2018-01-13 22:00:00,70,"FALSE"
"1014","3004479342",2018-01-13 23:00:00,53,"FALSE"
"1015","3004479342",2018-01-14 00:00:00,9,"FALSE"
"1016","3004479342",2018-01-14 01:00:00,8,"FALSE"
"1017","3004479342",2018-01-14 02:00:00,8,"FALSE"
"1018","3004479342",2018-01-14 03:00:00,8,"FALSE"
"1019","3004479342",2018-01-14 04:00:00,5,"FALSE"
"1020","3004479342",2018-01-14 05:00:00,0,"FALSE"
"1021","3004479342",2018-01-14 06:00:00,0,"FALSE"
"1022","3004479342",2018-01-14 07:00:00,2,"FALSE"
"1023","3004479342",2018-01-14 08:00:00,0,"FALSE"
"1024","3004479342",2018-01-14 09:00:00,56,"FALSE"
"1025","3004479342",2018-01-14 10:00:00,83,"FALSE"
"1026","3004479342",2018-01-14 11:00:00,61,"FALSE"
"1027","3004479342",2018-01-14 12:00:00,58,"FALSE"
"1028","3004479342",2018-01-14 13:00:00,86,"FALSE"
"1029","3004479342",2018-01-14 14:00:00,131,"FALSE"
"1030","3004479342",2018-01-14 15:00:00,96,"FALSE"
"1031","3004479342",2018-01-14 16:00:00,36,"FALSE"
"1032","3004479342",2018-01-14 17:00:00,25,"FALSE"
"1033","3004479342",2018-01-14 18:00:00,41,"FALSE"
"1034","3004479342",2018-01-14 19:00:00,27,"FALSE"
"1035","3004479342",2018-01-14 20:00:00,61,"FALSE"
"1036","3004479342",2018-01-14 21:00:00,90,"FALSE"
"1037","3004479342",2018-01-14 22:00:00,53,"FALSE"
"1038","3004479342",2018-01-14 23:00:00,41,"FALSE"
"1039","3004479342",2018-01-15 00:00:00,18,"FALSE"
"1040","3004479342",2018-01-15 01:00:00,8,"FALSE"
"1041","3004479342",2018-01-15 02:00:00,17,"FALSE"
"1042","3004479342",2018-01-15 03:00:00,10,"FALSE"
"1043","3004479342",2018-01-15 04:00:00,0,"FALSE"
"1044","3004479342",2018-01-15 05:00:00,1,"FALSE"
"1045","3004479342",2018-01-15 06:00:00,22,"FALSE"
"1046","3004479342",2018-01-15 07:00:00,81,"FALSE"
"1047","3004479342",2018-01-15 08:00:00,71,"FALSE"
"1048","3004479342",2018-01-15 09:00:00,39,"FALSE"
"1049","3004479342",2018-01-15 10:00:00,37,"FALSE"
"1050","3004479342",2018-01-15 11:00:00,4,"FALSE"
"1051","3004479342",2018-01-15 12:00:00,9,"FALSE"
"1052","3004479342",2018-01-15 13:00:00,18,"FALSE"
"1053","3004479342",2018-01-15 14:00:00,29,"FALSE"
"1054","3004479342",2018-01-15 15:00:00,20,"FALSE"
"1055","3004479342",2018-01-15 16:00:00,6,"FALSE"
"1056","3004479342",2018-01-15 17:00:00,6,"FALSE"
"1057","3004479342",2018-01-15 18:00:00,15,"FALSE"
"1058","3004479342",2018-01-15 19:00:00,117,"FALSE"
"1059","3004479342",2018-01-15 20:00:00,132,"FALSE"
"1060","3004479342",2018-01-15 21:00:00,63,"FALSE"
"1061","3004479342",2018-01-15 22:00:00,56,"FALSE"
"1062","3004479342",2018-01-15 23:00:00,38,"FALSE"
"1063","3004479342",2018-01-16 00:00:00,33,"FALSE"
"1064","3004479342",2018-01-16 01:00:00,12,"FALSE"
"1065","3004479342",2018-01-16 02:00:00,3,"FALSE"
"1066","3004479342",2018-01-16 03:00:00,5,"FALSE"
"1067","3004479342",2018-01-16 04:00:00,1,"FALSE"
"1068","3004479342",2018-01-16 05:00:00,5,"FALSE"
"1069","3004479342",2018-01-16 06:00:00,22,"FALSE"
"1070","3004479342",2018-01-16 07:00:00,86,"FALSE"
"1071","3004479342",2018-01-16 08:00:00,87,"FALSE"
"1072","3004479342",2018-01-16 09:00:00,33,"FALSE"
"1073","3004479342",2018-01-16 10:00:00,28,"FALSE"
"1074","3004479342",2018-01-16 11:00:00,33,"FALSE"
"1075","3004479342",2018-01-16 12:00:00,22,"FALSE"
"1076","3004479342",2018-01-16 13:00:00,7,"FALSE"
"1077","3004479342",2018-01-16 14:00:00,15,"FALSE"
"1078","3004479342",2018-01-16 15:00:00,54,"FALSE"
"1079","3004479342",2018-01-16 16:00:00,120,"FALSE"
"1080","3004479342",2018-01-16 17:00:00,82,"FALSE"
"1081","3004479342",2018-01-16 18:00:00,17,"FALSE"
"1082","3004479342",2018-01-16 19:00:00,19,"FALSE"
"1083","3004479342",2018-01-16 20:00:00,140,"FALSE"
"1084","3004479342",2018-01-16 21:00:00,155,"FALSE"
"1085","3004479342",2018-01-16 22:00:00,44,"FALSE"
"1086","3004479342",2018-01-16 23:00:00,30,"FALSE"
"1087","3004479342",2018-01-17 00:00:00,9,"FALSE"
"1088","3004479342",2018-01-17 01:00:00,23,"FALSE"
"1089","3004479342",2018-01-17 02:00:00,31,"FALSE"
"1090","3004479342",2018-01-17 03:00:00,12,"FALSE"
"1091","3004479342",2018-01-17 04:00:00,4,"FALSE"
"1092","3004479342",2018-01-17 05:00:00,2,"FALSE"
"1093","3004479342",2018-01-17 06:00:00,2,"FALSE"
"1094","3004479342",2018-01-17 07:00:00,64,"FALSE"
"1095","3004479342",2018-01-17 08:00:00,80,"FALSE"
"1096","3004479342",2018-01-17 09:00:00,16,"FALSE"
"1097","3004479342",2018-01-17 10:00:00,14,"FALSE"
"1098","3004479342",2018-01-17 11:00:00,13,"FALSE"
"1099","3004479342",2018-01-17 12:00:00,4,"FALSE"
"1100","3004479342",2018-01-17 13:00:00,28,"FALSE"
"1101","3004479342",2018-01-17 14:00:00,29,"FALSE"
"1102","3004479342",2018-01-17 15:00:00,4,"FALSE"
"1103","3004479342",2018-01-17 16:00:00,4,"FALSE"
"1104","3004479342",2018-01-17 17:00:00,4,"FALSE"
"1105","3004479342",2018-01-17 18:00:00,25,"FALSE"
"1106","3004479342",2018-01-17 19:00:00,110,"FALSE"
"1107","3004479342",2018-01-17 20:00:00,151,"FALSE"
"1108","3004479342",2018-01-17 21:00:00,118,"FALSE"
"1109","3004479342",2018-01-17 22:00:00,70,"FALSE"
"1110","3004479342",2018-01-17 23:00:00,13,"FALSE"
"1111","3004479342",2018-01-18 00:00:00,5,"FALSE"
"1112","3004479342",2018-01-18 01:00:00,4,"FALSE"
"1113","3004479342",2018-01-18 02:00:00,5,"FALSE"
"1114","3004479342",2018-01-18 03:00:00,10,"FALSE"
"1115","3004479342",2018-01-18 04:00:00,6,"FALSE"
"1116","3004479342",2018-01-18 05:00:00,2,"FALSE"
"1117","3004479342",2018-01-18 06:00:00,16,"FALSE"
"1118","3004479342",2018-01-18 07:00:00,21,"FALSE"
"1119","3004479342",2018-01-18 08:00:00,23,"FALSE"
"1120","3004479342",2018-01-18 09:00:00,45,"FALSE"
"1121","3004479342",2018-01-18 10:00:00,76,"FALSE"
"1122","3004479342",2018-01-18 11:00:00,69,"FALSE"
"1123","3004479342",2018-01-18 12:00:00,37,"FALSE"
"1124","3004479342",2018-01-18 13:00:00,22,"FALSE"
"1125","3004479342",2018-01-18 14:00:00,11,"FALSE"
"1126","3004479342",2018-01-18 15:00:00,41,"FALSE"
"1127","3004479342",2018-01-18 16:00:00,95,"FALSE"
"1128","3004479342",2018-01-18 17:00:00,86,"FALSE"
"1129","3004479342",2018-01-18 18:00:00,40,"FALSE"
"1130","3004479342",2018-01-18 19:00:00,61,"FALSE"
"1131","3004479342",2018-01-18 20:00:00,66,"FALSE"
"1132","3004479342",2018-01-18 21:00:00,85,"FALSE"
"1133","3004479342",2018-01-18 22:00:00,72,"FALSE"
"1134","3004479342",2018-01-18 23:00:00,14,"FALSE"
"1135","3004479342",2018-01-19 00:00:00,23,"FALSE"
"1136","3004479342",2018-01-19 01:00:00,12,"FALSE"
"1137","3004479342",2018-01-19 02:00:00,4,"FALSE"
"1138","3004479342",2018-01-19 03:00:00,6,"FALSE"
"1139","3004479342",2018-01-19 04:00:00,1,"FALSE"
"1140","3004479342",2018-01-19 05:00:00,0,"FALSE"
"1141","3004479342",2018-01-19 06:00:00,14,"FALSE"
"1142","3004479342",2018-01-19 07:00:00,102,"FALSE"
"1143","3004479342",2018-01-19 08:00:00,103,"FALSE"
"1144","3004479342",2018-01-19 09:00:00,29,"FALSE"
"1145","3004479342",2018-01-19 10:00:00,33,"FALSE"
"1146","3004479342",2018-01-19 11:00:00,17,"FALSE"
"1147","3004479342",2018-01-19 12:00:00,7,"FALSE"
"1148","3004479342",2018-01-19 13:00:00,124,"FALSE"
"1149","3004479342",2018-01-19 14:00:00,161,"FALSE"
"1150","3004479342",2018-01-19 15:00:00,46,"FALSE"
"1151","3004479342",2018-01-19 16:00:00,11,"FALSE"
"1152","3004479342",2018-01-19 17:00:00,1,"FALSE"
"1153","3004479342",2018-01-19 18:00:00,14,"FALSE"
"1154","3004479342",2018-01-19 19:00:00,59,"FALSE"
"1155","3004479342",2018-01-19 20:00:00,113,"FALSE"
"1156","3004479342",2018-01-19 21:00:00,130,"FALSE"
"1157","3004479342",2018-01-19 22:00:00,81,"FALSE"
"1158","3004479342",2018-01-19 23:00:00,41,"FALSE"
"1159","3004479342",2018-01-20 00:00:00,33,"FALSE"
"1160","3004479342",2018-01-20 01:00:00,10,"FALSE"
"1161","3004479342",2018-01-20 02:00:00,5,"FALSE"
"1162","3004479342",2018-01-20 03:00:00,6,"FALSE"
"1163","3004479342",2018-01-20 04:00:00,9,"FALSE"
"1164","3004479342",2018-01-20 05:00:00,10,"FALSE"
"1165","3004479342",2018-01-20 06:00:00,0,"FALSE"
"1166","3004479342",2018-01-20 07:00:00,7,"FALSE"
"1167","3004479342",2018-01-20 08:00:00,71,"FALSE"
"1168","3004479342",2018-01-20 09:00:00,93,"FALSE"
"1169","3004479342",2018-01-20 10:00:00,87,"FALSE"
"1170","3004479342",2018-01-20 11:00:00,113,"FALSE"
"1171","3004479342",2018-01-20 12:00:00,60,"FALSE"
"1172","3004479342",2018-01-20 13:00:00,16,"FALSE"
"1173","3004479342",2018-01-20 14:00:00,52,"FALSE"
"1174","3004479342",2018-01-20 15:00:00,72,"FALSE"
"1175","3004479342",2018-01-20 16:00:00,28,"FALSE"
"1176","3004479342",2018-01-20 17:00:00,11,"FALSE"
"1177","3004479342",2018-01-20 18:00:00,19,"FALSE"
"1178","3004479342",2018-01-20 19:00:00,92,"FALSE"
"1179","3004479342",2018-01-20 20:00:00,108,"FALSE"
"1180","3004479342",2018-01-20 21:00:00,55,"FALSE"
"1181","3004479342",2018-01-20 22:00:00,98,"FALSE"
"1182","3004479342",2018-01-20 23:00:00,118,"FALSE"
"1183","3004479342",2018-01-21 00:00:00,54,"FALSE"
"1184","3004479342",2018-01-21 01:00:00,18,"FALSE"
"1185","3004479342",2018-01-21 02:00:00,12,"FALSE"
"1186","3004479342",2018-01-21 03:00:00,4,"FALSE"
"1187","3004479342",2018-01-21 04:00:00,7,"FALSE"
"1188","3004479342",2018-01-21 05:00:00,10,"FALSE"
"1189","3004479342",2018-01-21 06:00:00,2,"FALSE"
"1190","3004479342",2018-01-21 07:00:00,5,"FALSE"
"1191","3004479342",2018-01-21 08:00:00,10,"FALSE"
"1192","3004479342",2018-01-21 09:00:00,65,"FALSE"
"1193","3004479342",2018-01-21 10:00:00,87,"FALSE"
"1194","3004479342",2018-01-21 11:00:00,70,"FALSE"
"1195","3004479342",2018-01-21 12:00:00,70,"FALSE"
"1196","3004479342",2018-01-21 13:00:00,39,"FALSE"
"1197","3004479342",2018-01-21 14:00:00,75,"FALSE"
"1198","3004479342",2018-01-21 15:00:00,82,"FALSE"
"1199","3004479342",2018-01-21 16:00:00,31,"FALSE"
"1200","3004479342",2018-01-21 17:00:00,21,"FALSE"
"1201","3004479342",2018-01-21 18:00:00,44,"FALSE"
"1202","3004479342",2018-01-21 19:00:00,45,"FALSE"
"1203","3004479342",2018-01-21 20:00:00,97,"FALSE"
"1204","3004479342",2018-01-21 21:00:00,123,"FALSE"
"1205","3004479342",2018-01-21 22:00:00,71,"FALSE"
"1206","3004479342",2018-01-21 23:00:00,54,"FALSE"
"1207","3004479342",2018-01-22 00:00:00,17,"FALSE"
"1208","3004479342",2018-01-22 01:00:00,11,"FALSE"
"1209","3004479342",2018-01-22 02:00:00,8,"FALSE"
"1210","3004479342",2018-01-22 03:00:00,0,"FALSE"
"1211","3004479342",2018-01-22 04:00:00,0,"FALSE"
"1212","3004479342",2018-01-22 05:00:00,0,"FALSE"
"1213","3004479342",2018-01-22 06:00:00,15,"FALSE"
"1214","3004479342",2018-01-22 07:00:00,20,"FALSE"
"1215","3004479342",2018-01-22 08:00:00,24,"FALSE"
"1216","3004479342",2018-01-22 09:00:00,26,"FALSE"
"1217","3004479342",2018-01-22 10:00:00,26,"FALSE"
"1218","3004479342",2018-01-22 11:00:00,102,"FALSE"
"1219","3004479342",2018-01-22 12:00:00,112,"FALSE"
"1220","3004479342",2018-01-22 13:00:00,28,"FALSE"
"1221","3004479342",2018-01-22 14:00:00,8,"FALSE"
"1222","3004479342",2018-01-22 15:00:00,7,"FALSE"
"1223","3004479342",2018-01-22 16:00:00,0,"FALSE"
"1224","3004479342",2018-01-22 17:00:00,6,"FALSE"
"1225","3004479342",2018-01-22 18:00:00,14,"FALSE"
"1226","3004479342",2018-01-22 19:00:00,47,"FALSE"
"1227","3004479342",2018-01-22 20:00:00,88,"FALSE"
"1228","3004479342",2018-01-22 21:00:00,124,"FALSE"
"1229","3004479342",2018-01-22 22:00:00,152,"FALSE"
"1230","3004479342",2018-01-22 23:00:00,91,"FALSE"
"1231","3004479342",2018-01-23 00:00:00,15,"FALSE"
"1232","3004479342",2018-01-23 01:00:00,9,"FALSE"
"1233","3004479342",2018-01-23 02:00:00,10,"FALSE"
"1234","3004479342",2018-01-23 03:00:00,0,"FALSE"
"1235","3004479342",2018-01-23 04:00:00,0,"FALSE"
"1236","3004479342",2018-01-23 05:00:00,0,"FALSE"
"1237","3004479342",2018-01-23 06:00:00,53,"FALSE"
"1238","3004479342",2018-01-23 07:00:00,82,"FALSE"
"1239","3004479342",2018-01-23 08:00:00,43,"FALSE"
"1240","3004479342",2018-01-23 09:00:00,49,"FALSE"
"1241","3004479342",2018-01-23 10:00:00,37,"FALSE"
"1242","3004479342",2018-01-23 11:00:00,19,"FALSE"
"1243","3004479342",2018-01-23 12:00:00,21,"FALSE"
"1244","3004479342",2018-01-23 13:00:00,23,"FALSE"
"1245","3004479342",2018-01-23 14:00:00,31,"FALSE"
"1246","3004479342",2018-01-23 15:00:00,46,"FALSE"
"1247","3004479342",2018-01-23 16:00:00,36,"FALSE"
"1248","3004479342",2018-01-23 17:00:00,89,"FALSE"
"1249","3004479342",2018-01-23 18:00:00,139,"FALSE"
"1250","3004479342",2018-01-23 19:00:00,90,"FALSE"
"1251","3004479342",2018-01-23 20:00:00,154,"FALSE"
"1252","3004479342",2018-01-23 21:00:00,169,"FALSE"
"1253","3004479342",2018-01-23 22:00:00,66,"FALSE"
"1254","3004479342",2018-01-23 23:00:00,18,"FALSE"
"1255","3004479342",2018-01-24 00:00:00,0,"FALSE"
"1256","3004479342",2018-01-24 01:00:00,3,"FALSE"
"1257","3004479342",2018-01-24 02:00:00,5,"FALSE"
"1258","3004479342",2018-01-24 03:00:00,0,"FALSE"
"1259","3004479342",2018-01-24 04:00:00,1,"FALSE"
"1260","3004479342",2018-01-24 05:00:00,1,"FALSE"
"1261","3004479342",2018-01-24 06:00:00,50,"FALSE"
"1262","3004479342",2018-01-24 07:00:00,83,"FALSE"
"1263","3004479342",2018-01-24 08:00:00,39,"FALSE"
"1264","3004479342",2018-01-24 09:00:00,28,"FALSE"
"1265","3004479342",2018-01-24 10:00:00,35,"FALSE"
"1266","3004479342",2018-01-24 11:00:00,29,"FALSE"
"1267","3004479342",2018-01-24 12:00:00,62,"FALSE"
"1268","3004479342",2018-01-24 13:00:00,45,"FALSE"
"1269","3004479342",2018-01-24 14:00:00,3,"FALSE"
"1270","3004479342",2018-01-24 15:00:00,14,"FALSE"
"1271","3004479342",2018-01-24 16:00:00,29,"FALSE"
"1272","3004479342",2018-01-24 17:00:00,30,"FALSE"
"1273","3004479342",2018-01-24 18:00:00,30,"FALSE"
"1274","3004479342",2018-01-24 19:00:00,29,"FALSE"
"1275","3004479342",2018-01-24 20:00:00,33,"FALSE"
"1276","3004479342",2018-01-24 21:00:00,57,"FALSE"
"1277","3004479342",2018-01-24 22:00:00,126,"FALSE"
"1278","3004479342",2018-01-24 23:00:00,94,"FALSE"
"1279","3004479342",2018-01-25 00:00:00,11,"FALSE"
"1280","3004479342",2018-01-25 01:00:00,10,"FALSE"
"1281","3004479342",2018-01-25 02:00:00,10,"FALSE"
"1282","3004479342",2018-01-25 03:00:00,10,"FALSE"
"1283","3004479342",2018-01-25 04:00:00,6,"FALSE"
"1284","3004479342",2018-01-25 05:00:00,0,"FALSE"
"1285","3004479342",2018-01-25 06:00:00,50,"FALSE"
"1286","3004479342",2018-01-25 07:00:00,65,"FALSE"
"1287","3004479342",2018-01-25 08:00:00,39,"FALSE"
"1288","3004479342",2018-01-25 09:00:00,37,"FALSE"
"1289","3004479342",2018-01-25 10:00:00,34,"FALSE"
"1290","3004479342",2018-01-25 11:00:00,33,"FALSE"
"1291","3004479342",2018-01-25 12:00:00,21,"FALSE"
"1292","3004479342",2018-01-25 13:00:00,22,"FALSE"
"1293","3004479342",2018-01-25 14:00:00,13,"FALSE"
"1294","3004479342",2018-01-25 15:00:00,64,"FALSE"
"1295","3004479342",2018-01-25 16:00:00,89,"FALSE"
"1296","3004479342",2018-01-25 17:00:00,37,"FALSE"
"1297","3004479342",2018-01-25 18:00:00,30,"FALSE"
"1298","3004479342",2018-01-25 19:00:00,39,"FALSE"
"1299","3004479342",2018-01-25 20:00:00,24,"FALSE"
"1300","3004479342",2018-01-25 21:00:00,89,"FALSE"
"1301","3004479342",2018-01-25 22:00:00,96,"FALSE"
"1302","3004479342",2018-01-25 23:00:00,55,"FALSE"
"1303","3004479342",2018-01-26 00:00:00,53,"FALSE"
"1304","3004479342",2018-01-26 01:00:00,13,"FALSE"
"1305","3004479342",2018-01-26 02:00:00,6,"FALSE"
"1306","3004479342",2018-01-26 03:00:00,7,"FALSE"
"1307","3004479342",2018-01-26 04:00:00,10,"FALSE"
"1308","3004479342",2018-01-26 05:00:00,6,"FALSE"
"1309","3004479342",2018-01-26 06:00:00,62,"FALSE"
"1310","3004479342",2018-01-26 07:00:00,77,"FALSE"
"1311","3004479342",2018-01-26 08:00:00,20,"FALSE"
"1312","3004479342",2018-01-26 09:00:00,37,"FALSE"
"1313","3004479342",2018-01-26 10:00:00,41,"FALSE"
"1314","3004479342",2018-01-26 11:00:00,33,"FALSE"
"1315","3004479342",2018-01-26 12:00:00,81,"FALSE"
"1316","3004479342",2018-01-26 13:00:00,132,"FALSE"
"1317","3004479342",2018-01-26 14:00:00,97,"FALSE"
"1318","3004479342",2018-01-26 15:00:00,19,"FALSE"
"1319","3004479342",2018-01-26 16:00:00,2,"FALSE"
"1320","3004479342",2018-01-26 17:00:00,33,"FALSE"
"1321","3004479342",2018-01-26 18:00:00,43,"FALSE"
"1322","3004479342",2018-01-26 19:00:00,33,"FALSE"
"1323","3004479342",2018-01-26 20:00:00,25,"FALSE"
"1324","3004479342",2018-01-26 21:00:00,25,"FALSE"
"1325","3004479342",2018-01-26 22:00:00,82,"FALSE"
"1326","3004479342",2018-01-26 23:00:00,84,"FALSE"
"1327","3004479342",2018-01-27 00:00:00,35,"FALSE"
"1328","3004479342",2018-01-27 01:00:00,16,"FALSE"
"1329","3004479342",2018-01-27 02:00:00,16,"FALSE"
"1330","3004479342",2018-01-27 03:00:00,10,"FALSE"
"1331","3004479342",2018-01-27 04:00:00,1,"FALSE"
"1332","3004479342",2018-01-27 05:00:00,5,"FALSE"
"1333","3004479342",2018-01-27 06:00:00,9,"FALSE"
"1334","3004479342",2018-01-27 07:00:00,7,"FALSE"
"1335","3004479342",2018-01-27 08:00:00,71,"FALSE"
"1336","3004479342",2018-01-27 09:00:00,98,"FALSE"
"1337","3004479342",2018-01-27 10:00:00,101,"FALSE"
"1338","3004479342",2018-01-27 11:00:00,108,"FALSE"
"1339","3004479342",2018-01-27 12:00:00,94,"FALSE"
"1340","3004479342",2018-01-27 13:00:00,83,"FALSE"
"1341","3004479342",2018-01-27 14:00:00,73,"FALSE"
"1342","3004479342",2018-01-27 15:00:00,186,"FALSE"
"1343","3004479342",2018-01-27 16:00:00,151,"FALSE"
"1344","3004479342",2018-01-27 17:00:00,24,"FALSE"
"1345","3004479342",2018-01-27 18:00:00,33,"FALSE"
"1346","3004479342",2018-01-27 19:00:00,67,"FALSE"
"1347","3004479342",2018-01-27 20:00:00,61,"FALSE"
"1348","3004479342",2018-01-27 21:00:00,29,"FALSE"
"1349","3004479342",2018-01-27 22:00:00,12,"FALSE"
"1350","3004479342",2018-01-27 23:00:00,13,"FALSE"
"1351","3004479342",2018-01-28 00:00:00,17,"FALSE"
"1352","3004479342",2018-01-28 01:00:00,18,"FALSE"
"1353","3004479342",2018-01-28 02:00:00,17,"FALSE"
"1354","3004479342",2018-01-28 03:00:00,18,"FALSE"
"1355","3004479342",2018-01-28 04:00:00,9,"FALSE"
"1356","3004479342",2018-01-28 05:00:00,0,"FALSE"
"1357","3004479342",2018-01-28 06:00:00,5,"FALSE"
"1358","3004479342",2018-01-28 07:00:00,17,"FALSE"
"1359","3004479342",2018-01-28 08:00:00,20,"FALSE"
"1360","3004479342",2018-01-28 09:00:00,36,"FALSE"
"1361","3004479342",2018-01-28 10:00:00,51,"FALSE"
"1362","3004479342",2018-01-28 11:00:00,56,"FALSE"
"1363","3004479342",2018-01-28 12:00:00,53,"FALSE"
"1364","3004479342",2018-01-28 13:00:00,29,"FALSE"
"1365","3004479342",2018-01-28 14:00:00,14,"FALSE"
"1366","3004479342",2018-01-28 15:00:00,9,"FALSE"
"1367","3004479342",2018-01-28 16:00:00,19,"FALSE"
"1368","3004479342",2018-01-28 17:00:00,34,"FALSE"
"1369","3004479342",2018-01-28 18:00:00,24,"FALSE"
"1370","3004479342",2018-01-28 19:00:00,30,"FALSE"
"1371","3004479342",2018-01-28 20:00:00,32,"FALSE"
"1372","3004479342",2018-01-28 21:00:00,22,"FALSE"
"1373","3004479342",2018-01-28 22:00:00,17,"FALSE"
"1374","3004479342",2018-01-28 23:00:00,15,"FALSE"
"1375","3004479342",2018-01-29 00:00:00,16,"FALSE"
"1376","3004479342",2018-01-29 01:00:00,6,"FALSE"
"1377","3004479342",2018-01-29 02:00:00,6,"FALSE"
"1378","3004479342",2018-01-29 03:00:00,3,"FALSE"
"1379","3004479342",2018-01-29 04:00:00,0,"FALSE"
