service_point_sn;block;room_type;adc;Grp;Lev;Prof;Friday;Monday;Saturday;Sunday;Thursday;Tuesday;Wednesday;H00;H01;H02;H03;H04;H05;H06;H07;H08;H09;H10;H11;H12;H13;H14;H15;H16;H17;H18;H19;H20;H21;H22;H23
3004521323;PG_B2;HDB05;0.875336231884058;1;2;L2G1;827.32;906.958333333333;945.44;956.38;854.387755102041;812.877551020408;822.530612244898;35.2173913043478;19.0173913043478;8.25217391304348;7.86666666666667;6.24347826086957;10.7449275362319;71.1420289855073;75.9507246376812;55.2550724637681;41.6347826086957;30;44.6347826086957;34.8521739130435;28.6608695652174;26.4550724637681;39.2869565217391;28.8289855072464;29.1913043478261;42.6347826086957;52.431884057971;47.4434782608696;39.8753623188406;45.1831395348837;54.8226744186046
3004521354;PG_B2;HDB05;0.358292753623188;1;2;L2G1;372.14;359.708333333333;325.06;325.02;358.102040816327;400.428571428571;368.69387755102;23.495652173913;12.8144927536232;6.05797101449275;3.91884057971015;2.55652173913043;2.29855072463768;2.96811594202899;3.78260869565217;4.1304347826087;10.1420289855072;9.3536231884058;6.68405797101449;7.92753623188406;7.52463768115942;4.65217391304348;5.69275362318841;7.64927536231884;18.8753623188406;32.4347826086956;34.7652173913043;32.1391304347826;47.2666666666667;31.7739130434783;39.3884057971014
3004521366;PG_B2;HDB05;0.930594202898551;1;2;L2G1;939.4;959.145833333333;882.72;937.8;948.163265306122;935.469387755102;912.69387755102;40.2347826086957;38.9710144927536;26.0115942028986;12.4;7.24347826086957;17.5333333333333;29.1884057971014;27.8086956521739;47.9913043478261;47.863768115942;60.8434782608696;56.736231884058;82.536231884058;71.6666666666667;60.5391304347826;45.8985507246377;36.9014492753623;22.5913043478261;19.6057971014493;21.504347826087;26.0898550724638;52.7768115942029;46.2753623188406;31.4738372093023
3004521398;PG_B2;HDB05;0.235802898550725;2;1;L1G2;210.74;223.5625;246.84;307.08;219.734693877551;216.163265306122;225.081632653061;12.4753623188406;6.43768115942029;3.00579710144928;1.67826086956522;0.921739130434783;2.06666666666667;1.7536231884058;4.12173913043478;12.5;12.9304347826087;8.32267441860465;8.57267441860465;9.36521739130435;9.93623188405797;9.62608695652174;9.04057971014493;4.68405797101449;13.0260869565217;14.0086956521739;21.0753623188406;14.6434782608696;20.0057971014493;18.568115942029;17.1217391304348
3004521424;PG_B2;HDB05;0.480020231213873;1;2;L2G1;466.3;497.040816326531;506.88;510.72;487.65306122449;454.959183673469;435.69387755102;16.7543352601156;5.91304347826087;3.4;1.11884057971014;0.901449275362319;0.588405797101449;1.65507246376812;10.6347826086957;12.2231884057971;38.9130434782609;47.3139534883721;27.8866279069767;44.8459302325581;30.9826086956522;36.263768115942;12.9246376811594;6.79420289855072;6.30144927536232;7.82898550724638;11.4057971014493;36.1536231884058;49.7101449275362;43.1072463768116;28.0898550724638
3004521454;PG_B2;HDB05;0.542594202898551;1;2;L2G1;504.4;571.8125;582.34;485.48;584.69387755102;518.65306122449;552.510204081633;28.0898550724638;26.6985507246377;17.1217391304348;9.90144927536232;8.8231884057971;7.85217391304348;13.1217391304348;11.1594202898551;15.5188405797101;17.9768115942029;34.1449275362319;36.3333333333333;32.3971014492754;23.2260869565217;27.8753623188406;23.3971014492754;25.7855072463768;19.8811594202899;20.2521739130435;22.3478260869565;29.1884057971014;26.046511627907;36.6686046511628;29.0523255813953
3004521473;PG_B2;HDB05;0.844342028985507;1;2;L2G1;839.6;825.5;854.44;838.82;861.591836734694;858.163265306122;831.897959183673;21.4666666666667;15.6463768115942;12.6550724637681;6.98260869565217;8.27826086956522;27.2492753623188;70.4724637681159;76.7623188405797;51.695652173913;40.7623188405797;56.2376811594203;44.2666666666667;42.6985507246377;44.9246376811594;33.031884057971;29.8;27.7913043478261;30.6231884057971;31.7014492753623;31.9507246376812;41.4;31.6395348837209;38.5203488372093;28.0697674418605
3004521490;PG_B2;HDB05;1.43441739130435;1;2;L2G1;1528.82;1548.97916666667;1207.28;1347.36;1420.63265306122;1411.51020408163;1583.16326530612;51.6811594202899;33.031884057971;23.8927536231884;21.3652173913043;18.3420289855072;5.37101449275362;47.9420289855072;47.0289855072464;47.9159420289855;66.6;98.2869565217391;89.6869565217391;73.9855072463768;80.2869565217391;83.9275362318841;63.0260869565217;52.3072463768116;62.7217391304348;87.5275362318841;82.2811594202899;99.3449275362319;71.9072463768116;63.1652173913043;62.9738372093023
3004521507;PG_B2;HDB05;0.69683768115942;1;2;L2G1;671.88;719.479166666667;717.34;642.32;723.632653061224;701;703.877551020408;51.8695652173913;37.4985507246377;18.4057971014493;6.70724637681159;7.4463768115942;8.53333333333333;4.78550724637681;11.2550724637681;38.3507246376812;34.6695652173913;44.4086956521739;41.6521739130435;55.8666666666667;40.2231884057971;36.5826086956522;28.7217391304348;27.8057971014493;20.7304347826087;23.1101449275362;19.8695652173913;29.9101449275362;31.9797101449275;33.9072463768116;42.671511627907
3004521518;PG_B2;HDB05;0.895857971014493;1;2;L2G1;921.6;904.5625;878.62;811.92;866.040816326531;939.448979591837;950.530612244898;19.2985507246377;11.695652173913;10.3652173913043;5.82028985507246;5.02608695652174;11.0985507246377;22.8811594202899;58.2231884057971;69.2028985507246;47.7209302325581;60.046511627907;50.0087209302326;44.5494186046512;41.6028985507246;52.5391304347826;56.4202898550725;43.7739130434783;31.2985507246377;52.1217391304348;45.9884057971014;44.1594202898551;42.9505813953488;43.1220930232558;26.8575581395349
3004521535;PG_B2;HDB05;0.676110144927536;2;2;L2G2;640.2;718.479166666667;655.8;683.94;661.816326530612;679.163265306122;695.224489795918;18.4115942028986;6.97971014492754;3.69275362318841;3.25507246376812;3.10724637681159;4.44927536231884;12.304347826087;41.936231884058;74.703488372093;57.1130434782609;44.7529069767442;38.468023255814;39.3884057971014;48.2376811594203;34.3188405797101;26.0086956521739;15.031884057971;30.231884057971;27.8231884057971;22.6927536231884;24.5942028985507;35.831884057971;33.9884057971014;29.2463768115942
3004521564;PG_B2;HDB05;0.682208695652174;1;2;L2G1;626.04;671.770833333333;794.2;748.12;657.979591836735;629.489795918367;645.163265306122;25.7565217391304;7.92463768115942;2.04057971014493;0.721739130434783;0.455072463768116;4.70724637681159;37.4144927536232;64.7971014492754;45.9768115942029;20.1768115942029;20.663768115942;23.6347826086957;19.6202898550725;33.5710144927536;29.3768115942029;25.5188405797101;20.1536231884058;18.5130434782609;25.8144927536232;54.4782608695652;42.2;60.0579710144928;47.0231884057971;51.6115942028986
3004521588;PG_B2;HDB05;0.717771014492754;1;2;L2G1;740.38;751.833333333333;603.92;680.8;739.020408163265;769.959183673469;741.795918367347;15.7855072463768;5.50144927536232;5.56231884057971;1.67536231884058;1.25217391304348;7.1768115942029;29.1246376811594;43.1565217391304;50.695652173913;63.7594202898551;67.8608695652174;53.4753623188406;42.4463768115942;38.3391304347826;28.5855072463768;29.2927536231884;25.063768115942;21.0144927536232;24.968115942029;32.6724637681159;31.2434782608696;28.6947674418605;39.531976744186;31.1802325581395
3004521613;PG_B2;HDB05;0.493660869565217;2;2;L2G2;452.72;460.0625;563.4;674.46;435.571428571429;415.551020408163;448.897959183673;21.3536231884058;15.6086956521739;8.23188405797101;4.11594202898551;4.35652173913043;5.4695652173913;32.2927536231884;21.0608695652174;22.0666666666667;23.1884057971014;28.1884057971014;23.6;23.6608695652174;21.8173913043478;21.5420289855072;20.6115942028986;21.2724637681159;25.3797101449275;28.7652173913043;23.0811594202899;28.0434782608696;23.6231884057971;21.1072463768116;25.296511627907
3004521635;PG_B2;HDB05;0.258124637681159;1;1;L1G1;279.66;286.5625;192.86;222.18;286.530612244898;274.387755102041;266.897959183673;14.368115942029;9.30144927536232;9.62608695652174;9.36521739130435;4.99130434782609;3.20289855072464;6.6463768115942;7.01159420289855;8.58550724637681;9.38260869565217;11.5478260869565;10.3739130434783;16.6782608695652;11.8550724637681;12.3507246376812;11.7739130434783;10.1913043478261;9.88695652173913;11.136231884058;15.9304347826087;16.1797101449275;14.0057971014493;11.5942028985507;12.1744186046512
